playlist_name,playlist_id,pos,artist_name,track_name,album_name,duration_ms,track_uri,popularity,energy,danceability,liveness,valence,track_genre
Sad/Chill,12148,156,The Weeknd,Die For You,Starboy,260253,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,88.0,0.525,0.582,0.134,0.51,pop
Sad/Chill,12148,167,Jaymes Young,I'll Be Good,Feel Something,247346,spotify:track:4JuJZzGcswQszYiKJSnC6i,0.0,0.277,0.393,0.0966,0.123,rock
Sad/Chill,12148,172,XXXTENTACION,Jocelyn Flores,17,119133,spotify:track:7m9OqQk4RVRkw9JJdeAw96,84.0,0.391,0.872,0.297,0.437,emo
Sad/Chill,12148,180,Sik World,7 Years (Remix),7 Years (Remix),134197,spotify:track:1kFlDnWmBTvCBxxeGDpIdp,70.0,0.609,0.811,0.102,0.439,sad
90s,12149,10,The Offspring,Pretty Fly (For A White Guy),Americana,188666,spotify:track:51T1wGHtx6hXW89UCzw1Rc,75.0,0.895,0.723,0.0717,0.963,punk-rock
90s,12149,13,Dave Matthews Band,Crash into Me,Crash,316466,spotify:track:1HL3yEnYq8LEyFQ3QegA5V,55.0,0.677,0.541,0.0938,0.555,j-rock
90s,12149,16,Foo Fighters,Everlong,The Colour And The Shape,250546,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,84.0,0.881,0.413,0.0805,0.364,alt-rock
90s,12149,17,Incubus,Drive,Make Yourself - Tour Edition,232533,spotify:track:73fzhVcs7n1wZz84eoE2vs,75.0,0.792,0.645,0.119,0.666,alt-rock
90s,12149,36,The Cardigans,Lovefool - Radio Edit,First Band On The Moon,193893,spotify:track:0u4htORODiTK9vHVA89MQX,0.0,0.686,0.645,0.143,0.941,swedish
90s,12149,44,House Of Pain,Jump Around,House of Pain (Fine Malt Lyrics),214946,spotify:track:3TZwjdclvWt7iPJUnMpgcs,65.0,0.71,0.854,0.166,0.818,hard-rock
90s,12149,45,Nirvana,Smells Like Teen Spirit,Nevermind,301920,spotify:track:5ghIJDpPoe3CfHMGu71E6T,83.0,0.912,0.502,0.106,0.72,alt-rock
90s,12149,46,Weezer,Buddy Holly,Weezer,159586,spotify:track:7GptbanebPZYkLPvjNfd6m,0.0,0.921,0.555,0.117,0.775,alt-rock
90s,12149,56,Foo Fighters,Learn to Fly,There Is Nothing Left To Lose,235293,spotify:track:5OQsiBsky2k2kDKy2bX2eT,77.0,0.919,0.465,0.262,0.537,alt-rock
90s,12149,58,Rage Against The Machine,Bulls On Parade,Evil Empire,229466,spotify:track:0tZ3mElWcr74OOhKEiNz1x,75.0,0.919,0.412,0.424,0.572,alt-rock
90s,12149,59,Soundgarden,Black Hole Sun,Superunknown,318000,spotify:track:7fURZRPkB2S70sYR1naKTK,0.0,0.827,0.351,0.0755,0.145,alt-rock
90s,12149,70,Billy Joel,The River of Dreams,River Of Dreams,247626,spotify:track:30qVCFYKBtAENjTIBA8FPZ,65.0,0.749,0.631,0.0667,0.437,piano
90s,12149,72,Pearl Jam,Even Flow,Ten,292580,spotify:track:6QewNVIDKdSl8Y3ycuHIei,76.0,0.944,0.394,0.298,0.265,alt-rock
90s,12149,74,Sublime,Santeria,Sublime,182500,spotify:track:2Z2vOukzwOgqR4dkymRSWd,1.0,0.751,0.665,0.121,0.58,punk
90s,12149,84,Chumbawamba,Tubthumping,Tubthumper,278960,spotify:track:5YScXJKtefsgdskIy60N7A,2.0,0.871,0.608,0.363,0.61,punk
90s,12149,90,R.E.M.,Losing My Religion,Out Of Time,268426,spotify:track:2wVXSc0IrQVodHESUxVUJA,0.0,0.854,0.666,0.0986,0.803,alt-rock
90s,12149,91,Third Eye Blind,Semi-Charmed Life,Third Eye Blind,268360,spotify:track:42et6fnHCw1HIPSrdPprMl,75.0,0.864,0.64,0.123,0.701,grunge
90s,12149,92,Guns N' Roses,November Rain,Use Your Illusion I,537506,spotify:track:53968oKecrFxkErocab2Al,81.0,0.641,0.294,0.112,0.226,hard-rock
90s,12149,94,Creed,What's This Life For,My Own Prison,248226,spotify:track:01z3wyn02forxUQHEDAa0R,56.0,0.78,0.393,0.105,0.204,grunge
90s,12149,95,Metallica,Enter Sandman,Metallica,331266,spotify:track:1bdXMstfxFWYSkEFTnJMoN,81.0,0.828,0.577,0.0581,0.604,hard-rock
90s,12149,112,Firehouse,Love of a Lifetime,Super Hits,285893,spotify:track:4TPHhCIXb1jafwSHaAXCJC,62.0,0.48,0.472,0.0914,0.126,hard-rock
90s,12149,117,Shania Twain,Man! I Feel Like A Woman!,Come On Over,233000,spotify:track:0IF0vGwaJQ8ZCh0QxhW6OV,3.0,0.889,0.654,0.297,0.73,country
90s,12149,120,The Offspring,Self Esteem,Greatest Hits,257760,spotify:track:6EsBn1Md8C5YdbCzvwvZq8,77.0,0.862,0.488,0.359,0.706,punk-rock
90s,12149,121,The Notorious B.I.G.,Big Poppa,Ready To Die The Remaster,252746,spotify:track:2g8HN35AnVGIk7B8yMucww,49.0,0.671,0.765,0.0506,0.798,hardcore
90s,12149,124,Green Day,Good Riddance (Time of Your Life),Nimrod,153466,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,0.0,0.432,0.449,0.161,0.645,punk
90s,12149,125,Ozzy Osbourne,"Mama, I'm Coming Home",No More Tears (Bonus Track Version),251866,spotify:track:0S3gpZzlT9Hb7CCSV2owX7,69.0,0.656,0.282,0.0892,0.242,hard-rock
90s,12149,126,Semisonic,Closing Time,Feeling Strangely Fine,273533,spotify:track:4EnkwZd0UJAuHpNMMemQaA,0.0,0.854,0.478,0.115,0.274,alt-rock
90s,12149,130,Marc Anthony,You Sang To Me,Marc Anthony,347333,spotify:track:0XynnWU4lnJDkziTWxrhIL,58.0,0.894,0.578,0.216,0.741,salsa
90s,12149,131,Marilyn Manson,The Beautiful People,Antichrist Superstar,218826,spotify:track:2aIB1CdRRG7YLBu9hNw9nR,1.0,0.948,0.609,0.042,0.786,alt-rock
90s,12149,132,Hooverphonic,2 Wicky,Collected,284306,spotify:track:1mMXOXsmgK68OT9aQdP54E,51.0,0.613,0.546,0.13,0.446,trip-hop
90s,12149,133,Smash Mouth,All Star,Astro Lounge,200373,spotify:track:3cfOd4CMv2snFaKAnMdnvK,0.0,0.867,0.731,0.0861,0.776,alt-rock
90s,12149,138,Weezer,Say It Ain't So,Weezer,256880,spotify:track:4YPhn26bIFm2KUkL1VLzQG,1.0,0.551,0.635,0.07,0.451,alt-rock
90s,12149,139,Rage Against The Machine,Killing In The Name,Rage Against The Machine - XX (20th Anniversary Special Edition),313573,spotify:track:59WN2psjkt1tyaxjspN8fp,80.0,0.833,0.466,0.0327,0.661,alt-rock
90s,12149,143,Marcy Playground,Sex And Candy,Marcy Playground,173493,spotify:track:5mkGfmJGFZpwK9nA5amOhv,59.0,0.702,0.55,0.119,0.515,grunge
90s,12149,145,3 Doors Down,Kryptonite,The Better Life,233826,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,0.0,0.848,0.544,0.134,0.489,alt-rock
90s,12149,146,Pearl Jam,Jeremy,Ten,318226,spotify:track:62nQ8UZVqR2RMvkJHkcO2o,71.0,0.846,0.285,0.182,0.287,grunge
90s,12149,147,blink-182,What's My Age Again?,Blink 182 (Sound and Vision Q4 2007),148506,spotify:track:5wTMQjEx9LWeFwLjolPCUy,4.0,0.951,0.391,0.0878,0.468,punk-rock
90s,12149,156,Lonestar,Amazed,Simply The Hits,243160,spotify:track:3kJ8jdG4mHCtW2MkZFWZNB,71.0,0.543,0.561,0.124,0.243,country
90s,12149,157,Stone Temple Pilots,Plush,Core,310346,spotify:track:3jJZVeExYzVYiV6Y9Fl3DX,1.0,0.954,0.416,0.177,0.498,alt-rock
90s,12149,165,Snow,Informer,12 Inches Of Snow,270160,spotify:track:2LjiPAQOVazT8sRyXL3XRs,0.0,0.886,0.727,0.361,0.427,reggae
90s,12149,166,The Verve,Bitter Sweet Symphony,Urban Hymns,357266,spotify:track:3Z9PJ6xiEGmcqo2hESEB5n,80.0,0.917,0.356,0.406,0.518,alt-rock
90s,12149,167,Soul Asylum,Runaway Train,Grave Dancers Union,265866,spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,56.0,0.714,0.616,0.133,0.53,grunge
90s,12149,179,No Doubt,Don't Speak,Tragic Kingdom,263000,spotify:track:5PsUB0ISfQxRLhF5DmI5Ks,0.0,0.752,0.508,0.142,0.554,alt-rock
90s,12149,189,The Wallflowers,One Headlight,Bringing Down The Horse,312587,spotify:track:0z1b34WikhOH9ZxU8QDWcv,0.0,0.643,0.683,0.0564,0.771,alt-rock
90s,12149,190,"""Weird Al"" Yankovic","Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)",Bad Hair Day,202920,spotify:track:5r96TaQquRrlo3Ym3ZlSL2,58.0,0.448,0.728,0.267,0.483,comedy
90s,12149,193,Green Day,Basket Case,Dookie,181533,spotify:track:6L89mwZXSOwYl76YXfX13s,2.0,0.943,0.441,0.091,0.781,punk
90s,12149,195,blink-182,Dammit,Dude Ranch,165373,spotify:track:6WkSUgo1VdpzgtiXKlFPcY,68.0,0.974,0.429,0.164,0.33,punk-rock
90s,12149,196,Our Lady Peace,Innocent,Playlist: The Very Best Of Our Lady Peace,221546,spotify:track:00wrX4c19o3QWj4JmPAX2D,25.0,0.896,0.393,0.0774,0.793,grunge
90s,12149,197,The Black Crowes,Hard To Handle,Shake Your Money Maker,188066,spotify:track:0N7LKqYxUrg5UFb6Z4OSDF,72.0,0.79,0.599,0.312,0.961,blues
90s,12149,200,Montell Jordan,This Is How We Do It,This Is How We Do It,238800,spotify:track:6uQKuonTU8VKBz5SHZuQXD,66.0,0.702,0.791,0.423,0.789,j-dance
90s,12149,210,Oasis,Wonderwall - Remastered,(What's The Story) Morning Glory? [Remastered],258773,spotify:track:5qqabIl2vWzo9ApSC317sa,78.0,0.896,0.378,0.194,0.469,rock
90s,12149,218,Foo Fighters,Everlong,The Colour And The Shape,250546,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,84.0,0.881,0.413,0.0805,0.364,alt-rock
90s,12149,224,The Offspring,The Kids Aren't Alright,Americana,180160,spotify:track:01a0J96fRD91VnjQQUCqMK,81.0,0.943,0.523,0.0579,0.766,alt-rock
90s,12149,230,Crazy Town,Butterfly,The Gift Of Game,216773,spotify:track:6GQ3WTaNHMFlVmN4burGat,73.0,0.811,0.736,0.107,0.609,alt-rock
90s,12149,239,Naughty By Nature,Hip Hop Hooray,19 Naughty III,267266,spotify:track:1w29UTa5uUvIri2tWtZ12Y,67.0,0.642,0.862,0.272,0.765,hardcore
Reggae,12150,0,Steel Pulse,Your House,True Democracy,222600,spotify:track:6PbtTwGUPPbnT7nRTA1gS3,55.0,0.716,0.707,0.36,0.966,dub
Reggae,12150,6,Los Pericos,Casi Nunca Lo Ves,Pericos & Friends,265032,spotify:track:2kkb4OYXBSBFLkNLwWhDRI,38.0,0.948,0.454,0.26,0.772,ska
Reggae,12150,16,Los Cafres,See You Comin',Barrilete,309160,spotify:track:09VF5b8Sy9tdnkSbQWOhBV,37.0,0.538,0.782,0.0707,0.892,ska
Reggae,12150,22,Steel Pulse,Leggo Beast,True Democracy,223173,spotify:track:2Fg0V8uIWQnBSTWJsrW5P6,34.0,0.681,0.82,0.0432,0.966,dub
Reggae,12150,32,Bob Marley & The Wailers,Could You Be Loved,Uprising,237000,spotify:track:61dXuN3VyqGOyOeMfJXIPh,78.0,0.72,0.916,0.0958,0.76,reggae
Reggae,12150,33,Bob Marley & The Wailers,Buffalo Soldier,Confrontation,257440,spotify:track:1QQfbfMfyzNZhT5fg3RpuS,72.0,0.463,0.929,0.0634,0.757,reggae
Reggae,12150,35,Bob Marley & The Wailers,Three Little Birds,Exodus,180266,spotify:track:4efoEY8iDBzUqitjmNDhpN,78.0,0.49,0.826,0.0415,0.627,reggae
Reggae,12150,74,Gregory Isaacs,Night Nurse,Night Nurse,245666,spotify:track:2lPfcRMRLffiBTwLA9S8Vc,64.0,0.366,0.824,0.0403,0.895,dub
Reggae,12150,90,Sister Nancy,Bam Bam,One Two,196506,spotify:track:7cKLOenzViwzoHJWciMIrj,67.0,0.605,0.722,0.248,0.709,dancehall
Reggae,12150,102,Inner Circle,Sweat (A La La La La Long),Bad To The Bone,226546,spotify:track:7kTvXtMERxvwCGcWv68ssH,72.0,0.728,0.787,0.157,0.94,reggae
Reggae,12150,117,Musical Youth,Pass The Dutchie,Anthology,204733,spotify:track:7iWk45E2wIpFc3YUWm3VVn,78.0,0.418,0.805,0.288,0.966,reggae
Reggae,12150,159,Gondwana,Felicidad,Made in Jamaica,341026,spotify:track:3TilMZ5wdTBPrDYPNY9Kc8,0.0,0.666,0.744,0.162,0.806,alt-rock
SPANISH,12151,4,Wisin & Yandel,Estoy Enamorado,"Los Vaqueros, El Regreso",271693,spotify:track:0B70RUdQurJEWLT28GdNtD,2.0,0.725,0.78,0.0851,0.431,electro
SPANISH,12151,12,Daddy Yankee,Rompe,Barrio Fino En Directo,188626,spotify:track:4Xtlw8oXkIOvzV7crUBKeZ,74.0,0.858,0.696,0.0631,0.533,latino
SPANISH,12151,15,Nicky Jam,Hasta el Amanecer,Fénix,198706,spotify:track:5Fim1gaXBgsiFfsQAfQSDS,71.0,0.608,0.832,0.0761,0.589,latino
SPANISH,12151,18,Alvaro Soler,El Mismo Sol,Eterno Agosto,188093,spotify:track:2mjqNvy3WT62V1mVZjK1nQ,1.0,0.829,0.733,0.0831,0.975,latin
SPANISH,12151,24,Calle 13,Atrévete-Te-Te,Calle 13 (Explicit Version),239306,spotify:track:1q8NdCAQ9QUjpYiqzdd3mv,75.0,0.878,0.829,0.776,0.883,afrobeat
SPANISH,12151,30,J Balvin,Ginza,Energía,171093,spotify:track:5N8nNuTmIzkZOfcxXlygUw,0.0,0.815,0.749,0.0838,0.866,latin
SPANISH,12151,40,Don Omar,Guaya Guaya,The Last Don II,193612,spotify:track:2dxba9UR1VbdYA06n0AoqU,0.0,0.872,0.787,0.136,0.696,hip-hop
SPANISH,12151,41,Don Omar,Hasta Abajo,Meet The Orphans,232226,spotify:track:4s7DK08ZqqU5EnjvQ6Vlle,1.0,0.885,0.759,0.468,0.673,hip-hop
SPANISH,12151,42,Diego Torres,Color Esperanza,Un Mundo Diferente,267106,spotify:track:2n1owdcfYVz6n5Td7aNb20,0.0,0.881,0.616,0.0807,0.764,latin
SPANISH,12151,45,Daddy Yankee,Shaky Shaky,Shaky Shaky,234320,spotify:track:58IL315gMSTD37DOZPJ2hf,0.0,0.626,0.899,0.0631,0.873,hip-hop
SPANISH,12151,75,Nicky Jam,El Amante,Fénix,219506,spotify:track:3umS4y3uQDkqekNjVpiRUs,69.0,0.691,0.683,0.14,0.732,latino
SPANISH,12151,92,Nicky Jam,Hasta el Amanecer,Fénix,198706,spotify:track:5Fim1gaXBgsiFfsQAfQSDS,71.0,0.608,0.832,0.0761,0.589,latino
SPANISH,12151,94,Nicky Jam,With You Tonight (Hasta El Amanecer),Fénix,208973,spotify:track:2GICtNjlmq5w1XIQ9s0D9y,46.0,0.588,0.781,0.0983,0.564,latino
SPANISH,12151,100,Zion & Lennox,Yo Voy (feat. Daddy Yankee),Motivando a la Yal,232019,spotify:track:5gflgO9EPbIBf16n5TKnQS,84.0,0.697,0.808,0.0546,0.554,latin
SPANISH,12151,101,CNCO,Reggaetón Lento (Bailemos),Primera Cita,222560,spotify:track:3AEZUABDXNtecAOSC1qTfo,73.0,0.838,0.761,0.176,0.71,reggae
SPANISH,12151,107,Maluma,Felices los 4,Felices los 4,229848,spotify:track:0qYTZCo5Bwh1nsUFGZP3zn,74.0,0.756,0.766,0.349,0.716,latino
SPANISH,12151,108,J Balvin,Sigo Extrañándote,Energía,201280,spotify:track:6qDF4wWL49CAVbgT7yuHl8,0.0,0.859,0.896,0.212,0.938,latin
SPANISH,12151,111,Fuego,Una Vaina Loca,La Musica Del Futuro,163708,spotify:track:5SxSAJLJX1f6x8zUNIOe0J,75.0,0.676,0.792,0.0654,0.712,reggaeton
SPANISH,12151,119,Danny Ocean,Me Rehúso,Me Rehúso,205714,spotify:track:6De0lHrwBfPfrhorm9q1Xl,80.0,0.804,0.744,0.0494,0.426,latino
SPANISH,12151,123,Ozuna,Se Preparó,Odisea,188080,spotify:track:1m69ELEgE6k5ZWsap40ozt,75.0,0.821,0.739,0.311,0.693,latino
5K,12152,15,Lady Gaga,Judas,Born This Way,249066,spotify:track:7F25roCtYi55JouckaayPC,10.0,0.937,0.661,0.355,0.535,dance
5K,12152,17,Lady Gaga,Bad Romance,The Fame Monster,294573,spotify:track:5P5cGNzqh6A353N3ShDK6Y,0.0,0.921,0.695,0.0842,0.714,dance
5K,12152,34,Baauer,Harlem Shake,Harlem Shake,196664,spotify:track:01XFgRZfZI7oBagNf1Loml,58.0,0.794,0.452,0.416,0.282,electronic
5K,12152,35,The Offspring,Pretty Fly (For A White Guy),Americana,188666,spotify:track:51T1wGHtx6hXW89UCzw1Rc,75.0,0.895,0.723,0.0717,0.963,punk-rock
calm,12153,28,Bassnectar,Reaching Out,Unlimited,294000,spotify:track:3anyoDE1gcNsRtLmkE55bU,42.0,0.925,0.401,0.106,0.145,breakbeat
Pregame,12154,76,J. Cole,No Role Modelz,2014 Forest Hills Drive,292986,spotify:track:62vpWI1CHwFy7tMIcSStl8,88.0,0.521,0.69,0.0534,0.494,hip-hop
Pregame,12154,92,Future,Mask Off,FUTURE,204600,spotify:track:0VgkVdmE4gld66l8iyGjgx,83.0,0.434,0.833,0.165,0.281,hip-hop
Jc,12155,25,Oasis,Wonderwall - Remastered,(What's The Story) Morning Glory? [Remastered],258773,spotify:track:5qqabIl2vWzo9ApSC317sa,78.0,0.896,0.378,0.194,0.469,rock
Jc,12155,34,Ray LaMontagne,Hold You in My Arms,Trouble,306200,spotify:track:1U1GtaJeYwGsPgqV9Me5bb,62.0,0.321,0.504,0.147,0.577,acoustic
Jc,12155,35,Amos Lee,Colors,Amos Lee,160453,spotify:track:72SPsHheqN6J3sI520jT9E,64.0,0.168,0.681,0.109,0.29,acoustic
Jc,12155,55,Trevor Hall,Green Mountain State,Chapter Of The Forest,274632,spotify:track:0c7iF5fSBYxCuwsAv2z4iI,61.0,0.367,0.693,0.111,0.286,acoustic
Jc,12155,57,Bon Iver,Holocene,Bon Iver,336613,spotify:track:1XQnZTR0ER8y5fGO17uX1R,66.0,0.304,0.374,0.126,0.147,folk
Jc,12155,58,Hozier,From Eden,Hozier,283466,spotify:track:2Tjlq3aGhg3dIZFvSfsnyc,63.0,0.676,0.395,0.117,0.315,singer-songwriter
Jc,12155,63,Adele,One And Only,21,346813,spotify:track:4I3KMa9p00MJwWbT0vi5iX,63.0,0.468,0.528,0.165,0.185,british
Jc,12155,64,Adele,Don't You Remember,21,243200,spotify:track:24cKN8P2uGWypxTw5WaNlq,64.0,0.4,0.644,0.0866,0.227,british
Jc,12155,65,George Ezra,Budapest,Wanted On Voyage,200720,spotify:track:7GJClzimvMSghjcrKxuf1M,79.0,0.455,0.717,0.11,0.389,folk
Jc,12155,85,Radical Face,"Welcome Home, Son",Ghost,285320,spotify:track:13PUJCvdTSCT1dn70tlGdm,71.0,0.497,0.587,0.142,0.401,folk
Jc,12155,86,Lord Huron,Ends of the Earth,Lonesome Dreams,284146,spotify:track:7BjrIfovz8y9dTtazrh1iY,69.0,0.584,0.555,0.254,0.41,folk
Jc,12155,87,James Arthur,Say You Won't Let Go,Back from the Edge,211466,spotify:track:5uCax9HTNlzGybIStD3vDh,85.0,0.557,0.358,0.0902,0.494,pop
Jc,12155,95,OneRepublic,Let's Hurt Tonight,Oh My My,194520,spotify:track:1oc4kHthIpfa2jQnIL33GE,63.0,0.713,0.359,0.324,0.272,piano
Jc,12155,97,Lord Huron,The Night We Met,Strange Trails,208211,spotify:track:6mORGLOz79w6VsCRLWYYuK,83.0,0.369,0.544,0.639,0.102,folk
Jc,12155,102,The Lumineers,Stubborn Love,The Lumineers,277333,spotify:track:15twB7zTglmu0Bg8gW4Mrm,68.0,0.544,0.596,0.262,0.262,folk
Jc,12155,105,Jason Mraz,I'm Yours,We Sing. We Dance. We Steal Things.,242186,spotify:track:3S0OXQeoh0w6AY8WQVckRW,80.0,0.444,0.703,0.0973,0.712,acoustic
Jc,12155,106,Rusted Root,Send Me On My Way,When I Woke,263360,spotify:track:6XK6Zw6JkFsHXzAcMWNiIr,68.0,0.704,0.5,0.138,0.722,j-rock
Jc,12155,109,Nada Surf,Always Love,The Weight is a Gift,197679,spotify:track:70rK5i7fWCeZLOtZ8wEKQL,31.0,0.759,0.325,0.245,0.353,power-pop
Jc,12155,113,Brandi Carlile,Heart's Content,Bear Creek,214666,spotify:track:0pegFWSUOTiG0sLVEfxtvA,59.0,0.209,0.564,0.107,0.402,acoustic
Jc,12155,117,Roo Panes,Tiger Striped Sky,Little Giant,241720,spotify:track:2Cx61IzUXPJyhv3GzGtsZ3,62.0,0.317,0.473,0.11,0.132,british
Jc,12155,120,The Lumineers,Ho Hey,The Lumineers,161226,spotify:track:1jdNcAD8Ir58RlsdGjJJdx,79.0,0.471,0.682,0.0908,0.421,folk
Jc,12155,121,The Lumineers,Ophelia,Cleopatra,160106,spotify:track:6ZYS6QQxTLsQ6IFXdVx1r4,79.0,0.573,0.664,0.0857,0.566,folk
Jc,12155,124,Ben Howard,Old Pine,Every Kingdom,328506,spotify:track:0Qw7qGuXlVBZLcfoQ17yZn,68.0,0.364,0.401,0.162,0.224,british
Jc,12155,130,The Lumineers,Ophelia,Cleopatra,160106,spotify:track:6ZYS6QQxTLsQ6IFXdVx1r4,79.0,0.573,0.664,0.0857,0.566,folk
Jc,12155,135,Vance Joy,Mess Is Mine,Dream Your Life Away,223640,spotify:track:7BVwi9cIzSc6tpyxsp47vJ,64.0,0.723,0.595,0.0995,0.272,folk
mellow,12156,5,Hozier,Cherry Wine - Live,Hozier,240147,spotify:track:1ivHxaGL5ld9VS1zsYc4YN,67.0,0.111,0.418,0.0982,0.228,singer-songwriter
mellow,12156,9,Elliott Smith,Between The Bars,Either/Or,141280,spotify:track:52Bg6oaos7twR7IUtEpqcE,65.0,0.074,0.522,0.108,0.342,indie-pop
mellow,12156,21,Bon Iver,Beach Baby,Blood Bank,157040,spotify:track:2FZuUP0YFFISIgePvqCj93,72.0,0.0809,0.669,0.114,0.0922,folk
mellow,12156,29,Bon Iver,Holocene,Bon Iver,336613,spotify:track:1XQnZTR0ER8y5fGO17uX1R,66.0,0.304,0.374,0.126,0.147,folk
EDM,12158,8,Avicii,Levels - Radio Edit,True,201920,spotify:track:5B03nSG8pLE48jh7kmasuL,79.0,0.889,0.584,0.309,0.464,edm
EDM,12158,9,Avicii,Wake Me Up - Radio Edit,True,247426,spotify:track:6g1NlCpW7fgqDnWbCCDrHl,1.0,0.807,0.524,0.212,0.62,dance
EDM,12158,40,Krewella,Live for the Night,Get Wet,206480,spotify:track:3l9tlu58MWDpHPAQEOUQAn,50.0,0.843,0.499,0.124,0.533,dub
EDM,12158,56,Tiësto,Red Lights,A Town Called Paradise,262200,spotify:track:015IsLQFXbEm0f541N2qoX,66.0,0.83,0.654,0.121,0.548,trance
EDM,12158,57,Deorro,Five Hours,Five Hours,326887,spotify:track:6r7FXNO57mlZCBY6PXcZZT,61.0,0.821,0.88,0.234,0.575,progressive-house
EDM,12158,59,Calvin Harris,Summer,Motion,222533,spotify:track:6YUTL4dYpB9xZO5qExPf05,82.0,0.856,0.596,0.141,0.743,electro
EDM,12158,72,Krewella,Enjoy the Ride,Get Wet,211693,spotify:track:6y1RGprDkyl8a9AutebaQp,49.0,0.873,0.556,0.078,0.485,dub
EDM,12158,90,Zero 7,"Don't Call It Love - 12"" Version",On My Own,385986,spotify:track:4dcJyP7pAFnh27ZXzZFW6G,53.0,0.53,0.821,0.15,0.941,trip-hop
EDM,12158,92,Porter Robinson,Sad Machine,Worlds,350690,spotify:track:18hTbh3xszreJlzMmi0Kbi,60.0,0.706,0.47,0.0726,0.327,dub
EDM,12158,98,Galantis,Runaway (U & I),Pharmacy,227073,spotify:track:46lFttIf5hnUZMGvjK0Wxo,75.0,0.805,0.506,0.0856,0.383,edm
Alternative,12159,4,Staind,Epiphany,Break The Cycle,256133,spotify:track:0p7HrbUcy8fl7MaImwevxP,0.0,0.487,0.559,0.129,0.145,alt-rock
Alternative,12159,11,Lifehouse,Hanging By A Moment,No Name Face,216066,spotify:track:0wqOReZDnrefefEsrIGeR4,63.0,0.858,0.537,0.0812,0.502,grunge
Alternative,12159,12,Lifehouse,You And Me,Lifehouse,195493,spotify:track:7L605WhF5EGf34ggj87yK6,1.0,0.427,0.459,0.168,0.357,alt-rock
Alternative,12159,13,Incubus,Drive,Make Yourself - Tour Edition,232533,spotify:track:73fzhVcs7n1wZz84eoE2vs,75.0,0.792,0.645,0.119,0.666,alt-rock
Alternative,12159,14,Incubus,Pardon Me,Make Yourself - Tour Edition,223733,spotify:track:3FJuFr00K5IpgvTCDDaqW5,69.0,0.812,0.579,0.115,0.278,grunge
Alternative,12159,17,Nickelback,If Today Was Your Last Day,Dark Horse,248040,spotify:track:1urvke4VZGwRmP2PVlqFCy,68.0,0.911,0.485,0.092,0.568,grunge
Alternative,12159,19,Nickelback,Savin' Me,All The Right Reasons,219320,spotify:track:0n2RMFCf3wfKJ9h3E3BKO8,70.0,0.815,0.441,0.414,0.522,grunge
Alternative,12159,20,Nickelback,Far Away,All The Right Reasons,238173,spotify:track:1EFddFVisHbqCHah6oBlhD,73.0,0.797,0.518,0.107,0.293,alt-rock
Alternative,12159,21,Puddle Of Mudd,Blurry,Come Clean,304000,spotify:track:5ceGigL7CZQ3Ih6W8SIbv8,65.0,0.936,0.432,0.14,0.499,grunge
Alternative,12159,22,Puddle Of Mudd,She Hates Me,Come Clean,216640,spotify:track:1uwTmwkjv7wFImfzegvdI6,72.0,0.748,0.58,0.753,0.584,grunge
Alternative,12159,24,Trapt,Headstrong,Trapt,285569,spotify:track:1AEYT6VxrxXPMoQUxsY0E4,72.0,0.896,0.492,0.189,0.534,grunge
Alternative,12159,28,Linkin Park,Numb,Meteora,185586,spotify:track:2nLtzopw4rPReszdYBJU6h,83.0,0.863,0.496,0.639,0.243,alternative
Alternative,12159,29,Linkin Park,BURN IT DOWN,LIVING THINGS,230253,spotify:track:7oVEtyuv9NBmnytsCIsY5I,75.0,0.972,0.585,0.0707,0.585,alternative
Alternative,12159,31,Linkin Park,Given Up,Minutes To Midnight,189293,spotify:track:2Sru5y6R0mYhV9nEHMDWJ7,54.0,0.885,0.655,0.0448,0.938,alternative
Alternative,12159,32,Linkin Park,Leave Out All The Rest,Minutes To Midnight,209306,spotify:track:1yFiaFeSLpw4nDYTeErRZ6,55.0,0.637,0.514,0.389,0.18,alternative
Alternative,12159,34,Linkin Park,What I've Done,Minutes To Midnight,205613,spotify:track:4kfm1uI9QGaoN9qm6CkAMn,58.0,0.93,0.623,0.138,0.287,alternative
Alternative,12159,35,Linkin Park,Somewhere I Belong,Meteora,213933,spotify:track:3agtg0x11wPvLIWkYR39nZ,73.0,0.951,0.451,0.261,0.442,alternative
Alternative,12159,38,Linkin Park,Faint,Meteora,162600,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,77.0,0.978,0.554,0.0731,0.594,alternative
Alternative,12159,41,Linkin Park,Numb,Meteora,185586,spotify:track:2nLtzopw4rPReszdYBJU6h,83.0,0.863,0.496,0.639,0.243,alternative
Alternative,12159,42,Linkin Park,Papercut,Hybrid Theory,184866,spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,75.0,0.939,0.524,0.623,0.661,alternative
Alternative,12159,43,Linkin Park,One Step Closer,Hybrid Theory,157333,spotify:track:3K4HG9evC7dg3N0R9cYqk4,78.0,0.969,0.492,0.0787,0.538,alternative
