playlist_name,playlist_id,pos,artist_name,track_name,album_name,duration_ms,track_uri,popularity,energy,danceability,liveness,valence,track_genre,artist_searched,artist,album,release_date,explicit,track_id
softball,12188.0,10.0,Galantis,No Money,The Aviary,191293,spotify:track:6M6Tk58pQvABy6ru66dY3d,68.0,0.915,0.674,0.273,0.78,edm,,,,,,
softball,12188.0,43.0,Zara Larsson,Lush Life,So Good,201122,spotify:track:1rIKgCH4H52lrvDcz50hS8,78.0,0.712,0.694,0.211,0.799,dance,,,,,,
Fetty Wap,12189.0,1.0,Fetty Wap,Trap Queen,Fetty Wap,222093,spotify:track:2d8JP84HNLKhmd6IYOoupQ,74.0,0.873,0.746,0.354,0.817,j-dance,,,,,,
Gym Mix,12190.0,7.0,50 Cent,In Da Club,Get Rich Or Die Tryin',193466,spotify:track:7iL6o9tox1zgHpKUfh9vuC,83.0,0.713,0.899,0.0708,0.777,hip-hop,,,,,,
Gym Mix,12190.0,12.0,Galantis,Runaway (U & I),Pharmacy,227073,spotify:track:46lFttIf5hnUZMGvjK0Wxo,75.0,0.805,0.506,0.0856,0.383,edm,,,,,,
Gym Mix,12190.0,14.0,Flux Pavilion,I Can't Stop,I Can't Stop,305785,spotify:track:5WSL7UTa38jMWoBzObD4BD,56.0,0.775,0.513,0.409,0.205,dub,,,,,,
Gym Mix,12190.0,34.0,Yeah Yeah Yeahs,Heads Will Roll,It's Blitz!,221000,spotify:track:3zvHOVC4jikl6jORSr6OLE,0.0,0.903,0.562,0.298,0.791,alt-rock,,,,,,
Country af,12191.0,1.0,Thomas Rhett,Die A Happy Man,Tangled Up,227426,spotify:track:5kNe7PE09d6Kvw5pAsx23n,1.0,0.389,0.59,0.117,0.389,country,,,,,,
Country af,12191.0,2.0,Florida Georgia Line,H.O.L.Y.,Dig Your Roots,194186,spotify:track:0BCy325UZyR9z0t0uxwn2N,71.0,0.666,0.523,0.0728,0.564,country,,,,,,
Country af,12191.0,19.0,Hunter Hayes,Wanted,Hunter Hayes (Encore),228840,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,0.0,0.475,0.414,0.0816,0.3,country,,,,,,
Country af,12191.0,59.0,Chris Stapleton,Tennessee Whiskey,Traveller,293293,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,81.0,0.37,0.392,0.0821,0.512,country,,,,,,
Country af,12191.0,66.0,Brett Eldredge,Wanna Be That Song,Illinois,236226,spotify:track:1XazlqB4YAtvouCmJPWXlM,0.0,0.686,0.518,0.114,0.337,country,,,,,,
Country af,12191.0,86.0,Keith Urban,Blue Ain't Your Color,Ripcord,230600,spotify:track:6ZOPiKQeibCn7fP8dncucL,53.0,0.416,0.69,0.102,0.479,country,,,,,,
Country af,12191.0,98.0,Sam Hunt,Body Like A Back Road,Body Like A Back Road,165386,spotify:track:7mldq42yDuxiUNn08nvzHO,0.0,0.458,0.732,0.136,0.661,country,,,,,,
Country af,12191.0,105.0,Brett Young,In Case You Didn't Know,Brett Young,224853,spotify:track:10M2Ex445zw585Ducldzkw,75.0,0.536,0.607,0.102,0.434,country,,,,,,
Country af,12191.0,107.0,Dan + Shay,How Not To,Obsessed,192000,spotify:track:4n0xztUAbHPUV8G3NQvF30,0.0,0.836,0.501,0.152,0.617,country,,,,,,
Country af,12191.0,140.0,Jon Pardi,Dirt On My Boots,California Sunrise,201893,spotify:track:7f08qp3HROTkfrtNpiYGGo,0.0,0.796,0.683,0.197,0.533,country,,,,,,
Country af,12191.0,147.0,Easton Corbin,A Girl Like You,A Girl Like You,217840,spotify:track:3AsNVBJ7LHsltdu9490ZiS,0.0,0.768,0.733,0.0643,0.83,country,,,,,,
Worship,12192.0,118.0,Phil Wickham,Heaven Song,Singalong 2,353773,spotify:track:49Iik2dheoyCxL4nyP2HZJ,42.0,0.315,0.447,0.125,0.334,world-music,,,,,,
pre game ,12193.0,0.0,The Clash,Should I Stay or Should I Go - Remastered,Combat Rock,188986,spotify:track:39shmbIHICJ2Wxnk1fPSdz,80.0,0.836,0.743,0.384,0.82,punk-rock,,,,,,
pre game ,12193.0,2.0,Guns N' Roses,Welcome To The Jungle,Appetite For Destruction,274026,spotify:track:0bVtevEgtDIeRjCJbK3Lmv,80.0,0.954,0.447,0.298,0.331,hard-rock,,,,,,
pre game ,12193.0,7.0,Chuck Berry,You Never Can Tell,St. Louis to Liverpool,161500,spotify:track:2YEL7oERMj7nAJGjoAV9Hs,70.0,0.852,0.525,0.218,0.884,blues,,,,,,
Romanticas,12194.0,10.0,Carlos Baute,Te regalo,Baute,169720,spotify:track:0fmgOwkb9AwgzXhYVSZRDs,63.0,0.699,0.713,0.112,0.753,spanish,,,,,,
Romanticas,12194.0,22.0,Luis Fonsi,Imagíname Sin Ti,Eterno,247800,spotify:track:0LwCtv2JW5yTl5qd91e4tL,1.0,0.488,0.55,0.118,0.153,latin,,,,,,
Country,12195.0,5.0,Kenny Rogers,Coward Of The County,Kenny,258733,spotify:track:2UpYSZeFdpfnXL0NCEqQnP,64.0,0.433,0.652,0.146,0.675,country,,,,,,
Country,12195.0,25.0,Little Big Town,Girl Crush,Pain Killer,193320,spotify:track:7hKpnp7A7bjiZEyywa5Qn4,70.0,0.225,0.5,0.112,0.355,country,,,,,,
Country,12195.0,38.0,LeAnn Rimes,How Do I Live,Dance Like You Don't Give A... Greatest Remixes,266773,spotify:track:6shSfM6E3vE43WQLZdI0sL,69.0,0.462,0.577,0.0822,0.258,country,,,,,,
Country,12195.0,42.0,Shania Twain,From This Moment On - Pop On-Tour Version,Greatest Hits,235106,spotify:track:5VqyLZrIifflQc5k0vfhFf,68.0,0.505,0.46,0.134,0.22,country,,,,,,
Country,12195.0,48.0,Collin Raye,"Love, Me",Love Songs,231626,spotify:track:3aKAdHDxhYu2gpbQMYSEkv,56.0,0.242,0.6,0.128,0.3,country,,,,,,
Country,12195.0,52.0,Alison Krauss & Union Station,When You Say Nothing At All,A Tribute Album,261120,spotify:track:46LI9mnlQ8fJHH47ioBubg,64.0,0.243,0.514,0.0822,0.388,bluegrass,,,,,,
Country,12195.0,54.0,Rascal Flatts,Bless The Broken Road,Feels Like Today,226680,spotify:track:4YjjNHtEsTX6Af4mCTupT5,36.0,0.448,0.588,0.156,0.362,country,,,,,,
Country,12195.0,55.0,Rascal Flatts,What Hurts The Most,Me And My Gang,214106,spotify:track:6U5pgPq1bsJ6UBeakd4mfQ,71.0,0.674,0.537,0.265,0.33,country,,,,,,
Country,12195.0,58.0,Lonestar,Amazed,The Greatest Hits,240146,spotify:track:68DcqqXKi0cRlbPlghUhsb,71.0,0.543,0.561,0.124,0.243,country,,,,,,
Country,12195.0,72.0,John Berry,Your Love Amazes Me,John Berry,232292,spotify:track:7rVp7JknHf1lmd7ay6n0RR,54.0,0.382,0.589,0.116,0.218,bluegrass,,,,,,
Classics,12196.0,0.0,Boston,More Than a Feeling,Boston,285133,spotify:track:1QEEqeFIZktqIpPI4jSVSF,79.0,0.681,0.377,0.0504,0.285,country,,,,,,
Classics,12196.0,5.0,The Temptations,My Girl,The Temptations Sing Smokey,165000,spotify:track:6RrXd9Hph4hYR4bf3dbM6H,79.0,0.418,0.572,0.0961,0.694,funk,,,,,,
Classics,12196.0,10.0,Carl Douglas,Kung Fu Fighting,The Soul of the Kung Fu Fighter,197693,spotify:track:40NRm1ZLvZpUSCUXAGGZ8J,26.0,0.764,0.621,0.161,0.745,disco,,,,,,
Classics,12196.0,12.0,"Earth, Wind & Fire",Let's Groove,Raise!,339320,spotify:track:3koCCeSaVUyrRo3N2gHrd8,79.0,0.648,0.869,0.126,0.9,disco,,,,,,
Classics,12196.0,18.0,Eric Clapton,Cocaine,Slowhand 35th Anniversary,221640,spotify:track:2udGjDmpK1dH9VGyw7nrei,69.0,0.502,0.699,0.317,0.676,blues,,,,,,
Classics,12196.0,22.0,Guns N' Roses,Sweet Child O' Mine,Appetite For Destruction,356080,spotify:track:7o2CTH4ctstm8TNelqjb51,84.0,0.91,0.454,0.116,0.629,hard-rock,,,,,,
Classics,12196.0,23.0,Jimi Hendrix,Hey Joe,Are You Experienced,210160,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,70.0,0.768,0.346,0.0244,0.532,blues,,,,,,
Classics,12196.0,24.0,Jimi Hendrix,Voodoo Child (Slight Return),Electric Ladyland,313373,spotify:track:2AxCeJ6PSsBYiTckM0HLY7,68.0,0.91,0.214,0.0517,0.448,blues,,,,,,
Classics,12196.0,27.0,Lynyrd Skynyrd,Simple Man,(Pronounced 'Leh-'Nérd 'Skin-'Nérd),357933,spotify:track:6kZFIsYCBeuH0f1zGk1UoM,74.0,0.752,0.422,0.129,0.403,blues,,,,,,
Classics,12196.0,35.0,Red Hot Chili Peppers,Scar Tissue,Californication,215906,spotify:track:1G391cbiT3v3Cywg8T7DM1,79.0,0.717,0.595,0.108,0.547,alt-rock,,,,,,
Classics,12196.0,36.0,Red Hot Chili Peppers,Dani California,Stadium Arcadium,283000,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,78.0,0.913,0.556,0.346,0.73,alt-rock,,,,,,
Classics,12196.0,37.0,Red Hot Chili Peppers,Californication,Californication,329733,spotify:track:48UPSzbZjgc449aqz8bxox,2.0,0.765,0.592,0.127,0.327,alt-rock,,,,,,
Classics,12196.0,39.0,Semisonic,Closing Time,Feeling Strangely Fine,273533,spotify:track:4EnkwZd0UJAuHpNMMemQaA,0.0,0.854,0.478,0.115,0.274,alt-rock,,,,,,
Classics,12196.0,40.0,Rusted Root,Send Me On My Way,When I Woke,263360,spotify:track:6XK6Zw6JkFsHXzAcMWNiIr,68.0,0.704,0.5,0.138,0.722,j-rock,,,,,,
Classics,12196.0,45.0,Smash Mouth,All Star,Astro Lounge,200373,spotify:track:3cfOd4CMv2snFaKAnMdnvK,0.0,0.867,0.731,0.0861,0.776,alt-rock,,,,,,
Classics,12196.0,46.0,Steve Miller Band,The Joker,The Joker,264503,spotify:track:1bp2IO61zbQrbWNmKKxg3f,0.0,0.448,0.596,0.207,0.796,blues,,,,,,
Classics,12196.0,47.0,Steve Miller Band,Fly Like An Eagle,Fly Like An Eagle,282693,spotify:track:3e0FzZjTXOUtiJGSClOBrI,67.0,0.754,0.561,0.328,0.642,psych-rock,,,,,,
Classics,12196.0,48.0,Stevie Wonder,Superstition - Single Version,Song Review: A Greatest Hits Collection,239120,spotify:track:5lXcSvHRVjQJ3LB2rLKQog,0.0,0.745,0.637,0.0372,0.859,funk,,,,,,
Classics,12196.0,50.0,Sublime,What I Got,Sublime,171066,spotify:track:5nkYHBWXu7KCgcdwP6jcB1,1.0,0.693,0.804,0.314,0.654,punk,,,,,,
Classics,12196.0,54.0,Van Morrison,Brown Eyed Girl,Blowin' Your Mind!,183306,spotify:track:3yrSvpt2l1xhsV9Em88Pul,80.0,0.583,0.491,0.406,0.908,folk,,,,,,
Classics,12196.0,57.0,Weezer,Say It Ain't So,Weezer,256880,spotify:track:4YPhn26bIFm2KUkL1VLzQG,1.0,0.551,0.635,0.07,0.451,alt-rock,,,,,,
Classics,12196.0,60.0,Queen,Bohemian Rhapsody - Remastered 2011,A Night At The Opera,354320,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,82.0,0.404,0.414,0.3,0.224,rock,,,,,,
Classics,12196.0,61.0,Journey,Don't Stop Believin',Escape,250986,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,83.0,0.748,0.5,0.447,0.514,hard-rock,,,,,,
Classics,12196.0,65.0,Kansas,Carry on Wayward Son,Leftoverture,323000,spotify:track:4DMKwE2E2iYDKY01C335Uw,76.0,0.786,0.482,0.446,0.793,hard-rock,,,,,,
Classics,12196.0,70.0,The Police,Roxanne - Remastered 2003,Outlandos D'Amour,191500,spotify:track:3FmAUR4SPWa3P1KyDf21Fu,2.0,0.752,0.615,0.0479,0.66,rock,,,,,,
Classics,12196.0,77.0,Sublime,Santeria,Sublime,182500,spotify:track:2Z2vOukzwOgqR4dkymRSWd,1.0,0.751,0.665,0.121,0.58,punk,,,,,,
Classics,12196.0,79.0,Michael Jackson,Man in the Mirror - 2012 Remaster,Bad 25th Anniversary,318680,spotify:track:1kiNatIrwDusOZfR29W0LJ,70.0,0.812,0.808,0.134,0.269,soul,,,,,,
Classics,12196.0,80.0,The Rolling Stones,You Can't Always Get What You Want,Let It Bleed,448720,spotify:track:72WZtWs6V7uu3aMgMmEkYe,68.0,0.62,0.32,0.253,0.472,british,,,,,,
Classics,12196.0,81.0,The Jackson 5,I Want You Back,Diana Ross Presents The Jackson 5,176333,spotify:track:3b0EOvScbZUc0qJx0E1L2z,77.0,0.538,0.469,0.37,0.886,soul,,,,,,
Classics,12196.0,85.0,Pearl Jam,Even Flow,Ten,292580,spotify:track:6QewNVIDKdSl8Y3ycuHIei,76.0,0.944,0.394,0.298,0.265,alt-rock,,,,,,
Classics,12196.0,92.0,Dexys Midnight Runners,Come On Eileen,Come On Eileen / Dubious,205933,spotify:track:3xKsPtA5XG91Zlh0SyycmM,2.0,0.769,0.45,0.306,0.604,ska,,,,,,
Classics,12196.0,97.0,Guns N' Roses,Paradise City,Appetite For Destruction,408906,spotify:track:3YBZIN3rekqsKxbJc9FZko,79.0,0.952,0.273,0.142,0.472,hard-rock,,,,,,
Classics,12196.0,98.0,Kool & The Gang,Get Down On It - Single Version,The Very Best Of Kool & The Gang,212906,spotify:track:1OsCKwNZxph96EkNusILRy,1.0,0.627,0.879,0.056,0.968,disco,,,,,,
Classics,12196.0,103.0,Billy Joel,Movin' Out (Anthony's Song),The Stranger (30th Anniversary Legacy Edition),210760,spotify:track:16GUMo6u3D2qo9a19AkYct,67.0,0.88,0.664,0.0591,0.895,piano,,,,,,
Classics,12196.0,104.0,The Who,Who Are You,Who Are You,378706,spotify:track:3x2bXiU0o4WbsPkawXlfDA,65.0,0.648,0.651,0.0655,0.49,blues,,,,,,
$wag,12197.0,6.0,Bruno Mars,That's What I Like,24K Magic,206693,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,83.0,0.56,0.853,0.0944,0.86,dance,,,,,,
$wag,12197.0,31.0,Travis Scott,goosebumps,Birds In The Trap Sing McKnight,243836,spotify:track:6gBFPUFcJLzWGx4lenP6h2,84.0,0.728,0.841,0.149,0.43,hip-hop,,,,,,
$wag,12197.0,103.0,Ginuwine,Pony,R&B: From Doo-Wop To Hip-Hop,251733,spotify:track:3pfXxHoydFRfD7IBGJTQAN,73.0,0.605,0.749,0.115,0.966,soul,,,,,,
coffee shop,12198.0,1.0,Vance Joy,Georgia,Dream Your Life Away,230506,spotify:track:6Fha6tXHkL3r9m9nNqQG8p,62.0,0.66,0.388,0.0943,0.401,folk,,,,,,
classics,12199.0,0.0,The Rolling Stones,Gimme Shelter,Let It Bleed,270773,spotify:track:1dv3ePjze9tPq2pk8eWJdR,0.0,0.63,0.634,0.169,0.489,british,,,,,,
classics,12199.0,3.0,Guns N' Roses,Sweet Child O' Mine,Appetite For Destruction,356080,spotify:track:7o2CTH4ctstm8TNelqjb51,84.0,0.91,0.454,0.116,0.629,hard-rock,,,,,,
classics,12199.0,6.0,R.E.M.,Losing My Religion,Out Of Time,268426,spotify:track:2wVXSc0IrQVodHESUxVUJA,0.0,0.854,0.666,0.0986,0.803,alt-rock,,,,,,
classics,12199.0,7.0,a-ha,Take On Me,Hunting High And Low,225280,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,0.0,0.931,0.524,0.0588,0.811,synth-pop,,,,,,
classics,12199.0,10.0,Jimi Hendrix,All Along the Watchtower,Electric Ladyland,240800,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,77.0,0.805,0.438,0.0842,0.564,blues,,,,,,
sprang break,12201.0,2.0,Martin Jensen,Solo Dance,Solo Dance,174933,spotify:track:6HUnnBwYZqcED1eQztxMBN,69.0,0.846,0.746,0.195,0.403,edm,,,,,,
sprang break,12201.0,56.0,Valentino Khan,Deep Down Low,Deep Down Low,190476,spotify:track:46rZgRYU1H5Xnv0n75OGis,55.0,0.896,0.794,0.0876,0.5,electronic,,,,,,
sprang break,12201.0,80.0,Lil Dicky,Lemme Freak,Professional Rapper,285894,spotify:track:0egGmGkZ8maYdEYo4RrVsZ,56.0,0.656,0.8,0.354,0.437,comedy,,,,,,
my,12202.0,1.0,XXXTENTACION,Jocelyn Flores,17,119133,spotify:track:7m9OqQk4RVRkw9JJdeAw96,84.0,0.391,0.872,0.297,0.437,emo,,,,,,
my,12202.0,2.0,XXXTENTACION,Depression & Obsession,17,144733,spotify:track:2H3wWrnO758y0fPH7Ilerg,71.0,0.156,0.769,0.102,0.527,emo,,,,,,
my,12202.0,3.0,XXXTENTACION,Everybody Dies In Their Nightmares,17,95466,spotify:track:3GVkPk8mqxz0itaAriG1L7,85.0,0.57,0.734,0.112,0.689,emo,,,,,,
my,12202.0,4.0,XXXTENTACION,Revenge,17,120026,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,87.0,0.251,0.746,0.106,0.18,emo,,,,,,
my,12202.0,10.0,XXXTENTACION,Ayala (Outro),17,99706,spotify:track:5xbrhx2tMMcN68IT3cJbhS,62.0,0.285,0.57,0.108,0.0973,emo,,,,,,
my,12202.0,49.0,XXXTENTACION,Look At Me!,Look At Me!,126345,spotify:track:7floNISpH8VF4z4459Qo18,82.0,0.726,0.763,0.0976,0.349,emo,,,,,,
Feel good music,12203.0,2.0,The Fray,How to Save a Life,How To Save A Life,262533,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,80.0,0.743,0.64,0.101,0.361,piano,,,,,,
Feel good music,12203.0,8.0,Five For Fighting,100 Years,Playlist: The Very Best Of Five For Fighting,244173,spotify:track:5gBQ3x6u7DCvMW1QoP3CpG,66.0,0.569,0.643,0.178,0.275,acoustic,,,,,,
Feel good music,12203.0,9.0,Lifehouse,You And Me,Lifehouse,195493,spotify:track:7L605WhF5EGf34ggj87yK6,1.0,0.427,0.459,0.168,0.357,alt-rock,,,,,,
Feel good music,12203.0,11.0,Christina Perri,Jar of Hearts,lovestrong.,246587,spotify:track:0HZhYMZOcUzZKSFwPOti6m,0.0,0.348,0.373,0.12,0.0899,rock,,,,,,
Feel good music,12203.0,14.0,All Time Low,"Dear Maria, Count Me In","So Wrong, It's Right",182826,spotify:track:0J69x3mqm7U6tBPKsjpsWR,77.0,0.895,0.459,0.206,0.572,punk-rock,,,,,,
Feel good music,12203.0,15.0,The Red Jumpsuit Apparatus,Face Down,Don't You Fake It,192000,spotify:track:4wzjNqjKAKDU82e8uMhzmr,76.0,0.932,0.545,0.127,0.464,punk-rock,,,,,,
Feel good music,12203.0,16.0,Yellowcard,Ocean Avenue,Ocean Avenue,198266,spotify:track:23oxJmDc1V9uLUSmN2LIvx,74.0,0.904,0.486,0.0947,0.786,punk,,,,,,
Feel good music,12203.0,17.0,Fall Out Boy,"Sugar, We're Goin Down",From Under The Cork Tree,229093,spotify:track:2TfSHkHiFO4gRztVIkggkE,2.0,0.887,0.5,0.114,0.631,emo,,,,,,
Feel good music,12203.0,18.0,3 Doors Down,Kryptonite,The Better Life,233826,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,0.0,0.848,0.544,0.134,0.489,alt-rock,,,,,,
Feel good music,12203.0,21.0,Weezer,Say It Ain't So,Weezer,256880,spotify:track:4YPhn26bIFm2KUkL1VLzQG,1.0,0.551,0.635,0.07,0.451,alt-rock,,,,,,
Feel good music,12203.0,27.0,The Killers,Mr. Brightside,Hot Fuss,222586,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,2.0,0.931,0.344,0.0903,0.251,alt-rock,,,,,,
Feel good music,12203.0,28.0,3 Doors Down,Here Without You,Away From The Sun,238560,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,0.0,0.545,0.556,0.124,0.193,alt-rock,,,,,,
Feel good music,12203.0,29.0,The Fray,Over My Head (Cable Car),How To Save A Life,236266,spotify:track:1N62wozuHCvczCkY4QidpP,70.0,0.729,0.592,0.0653,0.709,piano,,,,,,
Feel good music,12203.0,36.0,My Chemical Romance,Welcome to the Black Parade,The Black Parade,311106,spotify:track:5wQnmLuC1W7ATsArWACrgW,79.0,0.905,0.217,0.222,0.236,emo,,,,,,
Feel good music,12203.0,43.0,One Direction,Steal My Girl,FOUR,228133,spotify:track:2Bs4jQEGMycglOfWPBqrVG,80.0,0.768,0.536,0.114,0.545,pop,,,,,,
Feel good music,12203.0,61.0,Justin Bieber,Love Yourself,Purpose,233720,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,84.0,0.378,0.609,0.28,0.515,pop,,,,,,
Feel good music,12203.0,65.0,Matt Nathanson,Come On Get Higher,Some Mad Hope,215173,spotify:track:38YgZVHPWOWsKrsCXz6JyP,71.0,0.623,0.672,0.0848,0.617,acoustic,,,,,,
Feel good music,12203.0,69.0,Ed Sheeran,Shape of You,÷,233712,spotify:track:7qiZfU4dY1lWllzX7mPBI3,86.0,0.652,0.825,0.0931,0.931,pop,,,,,,
Chill,12204.0,1.0,Live,I Alone,Throwing Copper,231133,spotify:track:3LpnzPxkMI6XS4JCbhNeek,0.0,0.843,0.424,0.366,0.115,alt-rock,,,,,,
Chill,12204.0,3.0,Pearl Jam,Just Breathe,Backspacer,215853,spotify:track:0iEEDY73hQFa6Ms5KWFQqM,69.0,0.348,0.473,0.0823,0.283,grunge,,,,,,
Chill,12204.0,6.0,Weezer,Pork And Beans,Weezer (Red Album),189400,spotify:track:7wclPheMJAUKn2njmO2s3A,52.0,0.626,0.599,0.158,0.708,power-pop,,,,,,
Chill,12204.0,8.0,Nirvana,Smells Like Teen Spirit,Nevermind,301920,spotify:track:5ghIJDpPoe3CfHMGu71E6T,83.0,0.912,0.502,0.106,0.72,alt-rock,,,,,,
Chill,12204.0,10.0,The Rolling Stones,Sympathy For The Devil,Beggars Banquet,377746,spotify:track:4sFbojhVXQv7dBC9PVCcRn,1.0,0.67,0.636,0.0453,0.572,british,,,,,,
Chill,12204.0,13.0,System Of A Down,Aerials,Toxicity,235599,spotify:track:1twBt7aZiy7HWPG025QGuP,77.0,0.922,0.364,0.0697,0.227,alternative,,,,,,
Chill,12204.0,15.0,Weezer,Island In The Sun,Weezer (Green Album),200306,spotify:track:2MLHyLy5z5l5YRp7momlgw,1.0,0.794,0.654,0.165,0.678,alt-rock,,,,,,
Chill,12204.0,16.0,Weezer,Undone - The Sweater Song,Weezer,304986,spotify:track:6FxbwB6o1MKOy0dHvxNr2W,72.0,0.618,0.457,0.0679,0.579,power-pop,,,,,,
Chill,12204.0,17.0,Nirvana,The Man Who Sold The World,MTV Unplugged In New York,260946,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,76.0,0.753,0.483,0.257,0.42,alt-rock,,,,,,
Chill,12204.0,19.0,Bush,Machinehead - Remastered,Sixteen Stone,256333,spotify:track:0lXrp1d2S5X4mbBH978ejJ,60.0,0.92,0.142,0.126,0.193,grunge,,,,,,
Chill,12204.0,21.0,Weezer,Hash Pipe,Weezer (Green Album),186533,spotify:track:2mPMFJvQ0v27gVqe5b6nDn,69.0,0.882,0.578,0.284,0.623,power-pop,,,,,,
Chill,12204.0,24.0,Weezer,Say It Ain't So,Weezer,256880,spotify:track:4YPhn26bIFm2KUkL1VLzQG,1.0,0.551,0.635,0.07,0.451,alt-rock,,,,,,
Chill,12204.0,26.0,Weezer,Buddy Holly,Weezer,159586,spotify:track:7GptbanebPZYkLPvjNfd6m,0.0,0.921,0.555,0.117,0.775,alt-rock,,,,,,
Chill,12204.0,27.0,Butthole Surfers,Pepper,Electriclarryland,297266,spotify:track:1ng36571Iyov4HBxUClySn,64.0,0.804,0.631,0.16,0.671,psych-rock,,,,,,
Chill,12204.0,29.0,Bush,Glycerine - Remastered,Sixteen Stone,266493,spotify:track:2nzlgHTbUDzuRtTFoX3qfJ,63.0,0.335,0.421,0.0944,0.0889,grunge,,,,,,
Chill,12204.0,30.0,Nirvana,All Apologies,MTV Unplugged In New York,263293,spotify:track:3bH8PZsfbCRIoeNiFm7JmU,72.0,0.632,0.446,0.0881,0.359,alt-rock,,,,,,
Chill,12204.0,31.0,Nirvana,Drain You,Nevermind,223880,spotify:track:5Ddlk6C2JVxb1SReZ6O1wk,61.0,0.929,0.325,0.184,0.198,grunge,,,,,,
Chill,12204.0,32.0,Nirvana,Something In The Way,Nevermind,232146,spotify:track:1nFtiJxYdhtFfFtfXBv06s,76.0,0.201,0.427,0.109,0.0668,alt-rock,,,,,,
Chill,12204.0,33.0,Franz Ferdinand,Take Me Out,Franz Ferdinand,237026,spotify:track:6ooluO7DiEhI1zmK94nRCM,79.0,0.663,0.277,0.136,0.527,alt-rock,,,,,,
Chill,12204.0,35.0,Pixies,Where Is My Mind?,Surfer Rosa (Remastered),236973,spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,77.0,0.442,0.513,0.0878,0.243,alt-rock,,,,,,
Chill,12204.0,37.0,Nirvana,Rape Me,In Utero - 20th Anniversary - Deluxe Edition,170000,spotify:track:11Tm0hw3DDF1gqU0kSEwiC,71.0,0.746,0.42,0.0661,0.229,alt-rock,,,,,,
Chill,12204.0,38.0,Bloodhound Gang,The Bad Touch,Hooray For Boobies,260506,spotify:track:2ypT0w7jeCwcEQQvNE5o92,0.0,0.711,0.828,0.0954,0.969,funk,,,,,,
Chill,12204.0,39.0,Marcy Playground,Sex And Candy,Marcy Playground,173493,spotify:track:5mkGfmJGFZpwK9nA5amOhv,59.0,0.702,0.55,0.119,0.515,grunge,,,,,,
Chill,12204.0,40.0,System Of A Down,Lonely Day,Hypnotize,167906,spotify:track:4xBHZ2Mr0gCdFYXrPZuYXO,75.0,0.796,0.47,0.133,0.215,alternative,,,,,,
Chill,12204.0,42.0,Nirvana,Lithium,Nevermind,257053,spotify:track:2YodwKJnbPyNKe8XXSE9V7,73.0,0.656,0.678,0.0631,0.485,alt-rock,,,,,,
Chill,12204.0,43.0,Nirvana,Come As You Are,Nevermind,218920,spotify:track:4P5KoWXOxwuobLmHXLMobV,79.0,0.824,0.5,0.0916,0.539,alt-rock,,,,,,
Chill,12204.0,45.0,Limp Bizkit,Behind Blue Eyes,Results May Vary,269973,spotify:track:1KXrIYY9fvjI0wN4gc4BVN,74.0,0.489,0.595,0.119,0.0902,alternative,,,,,,
Chill,12204.0,46.0,Red Hot Chili Peppers,Can't Stop,By The Way,269000,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,82.0,0.938,0.618,0.167,0.875,alt-rock,,,,,,
Chill,12204.0,48.0,Finger Eleven,Paralyzer,Them Vs. You Vs. Me,208106,spotify:track:28IEbk5a7twNTbUEvWslUb,75.0,0.939,0.644,0.233,0.861,grunge,,,,,,
Chill,12204.0,53.0,System Of A Down,Spiders,System Of A Down (Bonus Pack),215440,spotify:track:4vAHXnJ5YWLq5hbIVzZS1h,68.0,0.54,0.46,0.326,0.0506,metal,,,,,,
Chill,12204.0,54.0,Soundgarden,Spoonman,Superunknown,246373,spotify:track:3czHCIPtkuw2TFk1SOOQkC,0.0,0.904,0.258,0.255,0.832,alt-rock,,,,,,
Chill,12204.0,59.0,Stone Temple Pilots,Plush,Core,310346,spotify:track:3jJZVeExYzVYiV6Y9Fl3DX,1.0,0.954,0.416,0.177,0.498,alt-rock,,,,,,
Chill,12204.0,70.0,Paramore,Misery Business,RIOT!,211520,spotify:track:6SpLc7EXZIPpy0sVko0aoU,1.0,0.906,0.513,0.113,0.73,emo,,,,,,
Chill,12204.0,71.0,The Strokes,Reptilia,Room On Fire,219826,spotify:track:2hmibAtdObO8F4tnhLENuQ,75.0,0.649,0.489,0.101,0.77,alt-rock,,,,,,
Chill,12204.0,73.0,Kasabian,Club Foot,Kasabian,214373,spotify:track:6C0xucNj75wRdlejwWIEW1,61.0,0.919,0.238,0.0914,0.123,garage,,,,,,
