playlist_name,playlist_id,pos,artist_name,track_name,album_name,duration_ms,track_uri,popularity,energy,danceability,liveness,valence,track_genre,track_id,release_date,explicit
Banana Pancakes,12328,65,Bon Iver,Holocene,Bon Iver,336613,spotify:track:1XQnZTR0ER8y5fGO17uX1R,66,0.304,0.374,0.126,0.147,folk,1XQnZTR0ER8y5fGO17uX1R,,
Banana Pancakes,12328,69,Roo Panes,Tiger Striped Sky,Little Giant,241720,spotify:track:2Cx61IzUXPJyhv3GzGtsZ3,62,0.317,0.473,0.11,0.132,british,2Cx61IzUXPJyhv3GzGtsZ3,,
Banana Pancakes,12328,71,OneRepublic,Let's Hurt Tonight,Oh My My,194520,spotify:track:1oc4kHthIpfa2jQnIL33GE,63,0.713,0.359,0.324,0.272,piano,1oc4kHthIpfa2jQnIL33GE,,
Banana Pancakes,12328,75,Ben Howard,Old Pine,Every Kingdom,328506,spotify:track:0Qw7qGuXlVBZLcfoQ17yZn,68,0.364,0.401,0.162,0.224,british,0Qw7qGuXlVBZLcfoQ17yZn,,
Banana Pancakes,12328,77,Parachute,She Is Love,Losing Sleep,146066,spotify:track:1q74TesvRCIo5RvJM5B84F,60,0.174,0.629,0.118,0.305,acoustic,1q74TesvRCIo5RvJM5B84F,,
Banana Pancakes,12328,79,Of Monsters and Men,Little Talks,My Head Is An Animal,266600,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,0,0.76,0.446,0.319,0.346,folk,2ihCaVdNZmnHZWt0fvAM7B,2012-01-01,False
Banana Pancakes,12328,80,Angus & Julia Stone,Big Jet Plane,Down The Way,239120,spotify:track:2fbXJ0VpxhW7j0qcg1DnoZ,61,0.387,0.762,0.13,0.274,folk,2fbXJ0VpxhW7j0qcg1DnoZ,,
Banana Pancakes,12328,83,Mumford & Sons,Little Lion Man,Sigh No More,245173,spotify:track:6b5rA9rthDbZDOQp9UbOgl,68,0.492,0.517,0.0873,0.455,folk,6b5rA9rthDbZDOQp9UbOgl,,
Banana Pancakes,12328,84,The Lumineers,Ho Hey,The Lumineers,161226,spotify:track:1jdNcAD8Ir58RlsdGjJJdx,79,0.471,0.682,0.0908,0.421,folk,1jdNcAD8Ir58RlsdGjJJdx,,
Banana Pancakes,12328,89,Ben Howard,Keep Your Head Up,Every Kingdom,264546,spotify:track:0UBUnp3ggZivpFWGQxoSok,67,0.596,0.508,0.111,0.4,british,0UBUnp3ggZivpFWGQxoSok,,
Banana Pancakes,12328,91,OneRepublic,Something I Need,Native,240080,spotify:track:14DYFbc6F1vPyoikkqPiAh,58,0.591,0.683,0.235,0.628,piano,14DYFbc6F1vPyoikkqPiAh,,
Banana Pancakes,12328,93,José González,Stay Alive,Stay Alive,266906,spotify:track:6QHGyXR0m3PDStlyHN8dYK,0,0.306,0.714,0.0924,0.314,folk,6QHGyXR0m3PDStlyHN8dYK,,
Banana Pancakes,12328,99,Yael Naim,New Soul,Yael Naim,225105,spotify:track:6l9HDwqU46DHCuNyvbmFdP,59,0.371,0.582,0.122,0.604,french,6l9HDwqU46DHCuNyvbmFdP,,
Banana Pancakes,12328,113,Ben Howard,Promise,Every Kingdom,384080,spotify:track:4q1LP4YcHOIUy8XSqpR8HH,64,0.189,0.367,0.364,0.177,british,4q1LP4YcHOIUy8XSqpR8HH,,
Banana Pancakes,12328,115,Sufjan Stevens,To Be Alone With You,Seven Swans,168040,spotify:track:3tchJ8gDgMdaSxpaLxlr1F,61,0.163,0.519,0.115,0.356,singer-songwriter,3tchJ8gDgMdaSxpaLxlr1F,,
Banana Pancakes,12328,124,Lucy Rose,Shiver,Like I Used To,233013,spotify:track:0Wv9Ckm088qsVkMKPH170C,54,0.192,0.463,0.105,0.135,ambient,0Wv9Ckm088qsVkMKPH170C,,
Banana Pancakes,12328,125,Sufjan Stevens,Should Have Known Better,Carrie & Lowell,305499,spotify:track:6bZBHeQVOVGLvAwnQKb6rC,65,0.171,0.493,0.126,0.296,singer-songwriter,6bZBHeQVOVGLvAwnQKb6rC,,
Banana Pancakes,12328,126,Bon Iver,Beach Baby,Blood Bank,157040,spotify:track:2FZuUP0YFFISIgePvqCj93,72,0.0809,0.669,0.114,0.0922,folk,2FZuUP0YFFISIgePvqCj93,,
Banana Pancakes,12328,128,Nick Mulvey,Fever To The Form,First Mind,252960,spotify:track:0kH34dqX33tTq0ZEyoBFIm,67,0.546,0.358,0.111,0.264,british,0kH34dqX33tTq0ZEyoBFIm,,
Banana Pancakes,12328,131,Ciaran Lavery,Shame,Not Nearly Dark,251960,spotify:track:1d39v4V4DmrrLiFX4DKHBv,53,0.299,0.619,0.243,0.31,acoustic,1d39v4V4DmrrLiFX4DKHBv,,
Banana Pancakes,12328,140,Sufjan Stevens,The Only Thing,Carrie & Lowell,281865,spotify:track:0eVYGqIPngJQUeRwGeVeXG,64,0.146,0.51,0.107,0.498,singer-songwriter,0eVYGqIPngJQUeRwGeVeXG,,
Banana Pancakes,12328,142,Vance Joy,Georgia,Dream Your Life Away,230506,spotify:track:6Fha6tXHkL3r9m9nNqQG8p,62,0.66,0.388,0.0943,0.401,folk,6Fha6tXHkL3r9m9nNqQG8p,,
Banana Pancakes,12328,144,José González,Crosses,Veneer,162920,spotify:track:0ByKWq0hsuYriK5avSMJ5r,55,0.369,0.666,0.102,0.318,goth,0ByKWq0hsuYriK5avSMJ5r,,
Banana Pancakes,12328,146,Elliott Smith,Between The Bars,Either/Or,141280,spotify:track:52Bg6oaos7twR7IUtEpqcE,65,0.074,0.522,0.108,0.342,indie-pop,52Bg6oaos7twR7IUtEpqcE,,
Banana Pancakes,12328,155,Ben Howard,I Forget Where We Were,I Forget Where We Were,281213,spotify:track:6rQvEE7Jvkdwnn8RroMs15,60,0.462,0.305,0.0916,0.181,british,6rQvEE7Jvkdwnn8RroMs15,,
Buddy Holly,12329,0,Weezer,Buddy Holly,Weezer,159586,spotify:track:7GptbanebPZYkLPvjNfd6m,0,0.921,0.555,0.117,0.775,alt-rock,7GptbanebPZYkLPvjNfd6m,,
Buddy Holly,12329,1,Nirvana,Heart-Shaped Box,In Utero - 20th Anniversary - Deluxe Edition,281160,spotify:track:11LmqTE2naFULdEP94AUBa,79,0.641,0.256,0.0853,0.382,alt-rock,11LmqTE2naFULdEP94AUBa,,
Buddy Holly,12329,2,Foo Fighters,Best of You,In Your Honor,255626,spotify:track:5FZxsHWIvUsmSK1IAvm2pp,76,0.94,0.366,0.188,0.369,alt-rock,5FZxsHWIvUsmSK1IAvm2pp,2005-06-14,False
Buddy Holly,12329,3,Nirvana,Come As You Are,Nevermind,218920,spotify:track:4P5KoWXOxwuobLmHXLMobV,79,0.824,0.5,0.0916,0.539,alt-rock,4P5KoWXOxwuobLmHXLMobV,,
Buddy Holly,12329,4,Oasis,Wonderwall - Remastered,(What's The Story) Morning Glory? [Remastered],258773,spotify:track:5qqabIl2vWzo9ApSC317sa,78,0.896,0.378,0.194,0.469,rock,5qqabIl2vWzo9ApSC317sa,,
Buddy Holly,12329,5,Red Hot Chili Peppers,Dark Necessities,The Getaway,302000,spotify:track:2oaK4JLVnmRGIO9ytBE1bt,74,0.742,0.7,0.11,0.197,alt-rock,2oaK4JLVnmRGIO9ytBE1bt,,
Buddy Holly,12329,6,Weezer,Island In The Sun,Weezer (Green Album),200306,spotify:track:2MLHyLy5z5l5YRp7momlgw,1,0.794,0.654,0.165,0.678,alt-rock,2MLHyLy5z5l5YRp7momlgw,2001-05-15,False
Buddy Holly,12329,7,The Doors,People Are Strange,Strange Days,130173,spotify:track:1Jmqubf9kGkWeYQXQKImL5,73,0.467,0.699,0.315,0.764,psych-rock,1Jmqubf9kGkWeYQXQKImL5,,
Buddy Holly,12329,9,Nirvana,Smells Like Teen Spirit,Nevermind,301920,spotify:track:5ghIJDpPoe3CfHMGu71E6T,83,0.912,0.502,0.106,0.72,alt-rock,5ghIJDpPoe3CfHMGu71E6T,,
Buddy Holly,12329,10,Nirvana,Lithium,Nevermind,257053,spotify:track:2YodwKJnbPyNKe8XXSE9V7,73,0.656,0.678,0.0631,0.485,alt-rock,2YodwKJnbPyNKe8XXSE9V7,,
Buddy Holly,12329,14,Weezer,Say It Ain't So,Weezer,256880,spotify:track:4YPhn26bIFm2KUkL1VLzQG,1,0.551,0.635,0.07,0.451,alt-rock,4YPhn26bIFm2KUkL1VLzQG,,
Buddy Holly,12329,18,Weezer,Pink Triangle,Pinkerton,238468,spotify:track:6qQGxKyy6LcyZVsWn93lyS,58,0.894,0.282,0.347,0.466,power-pop,6qQGxKyy6LcyZVsWn93lyS,,
Buddy Holly,12329,19,Weezer,Undone - The Sweater Song,Weezer,304986,spotify:track:6FxbwB6o1MKOy0dHvxNr2W,72,0.618,0.457,0.0679,0.579,power-pop,6FxbwB6o1MKOy0dHvxNr2W,,
Buddy Holly,12329,21,Weezer,El Scorcho,Pinkerton,243530,spotify:track:3g2gQMeeQAEPztiQKMlGSl,56,0.707,0.479,0.0932,0.661,power-pop,3g2gQMeeQAEPztiQKMlGSl,,
Buddy Holly,12329,22,Queen,Bohemian Rhapsody - Remastered 2011,A Night At The Opera,354320,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,82,0.404,0.414,0.3,0.224,rock,1AhDOtG9vPSOmsWgNW0BEY,,
Buddy Holly,12329,27,Sum 41,Fat Lip,"All Killer, No Filler",178266,spotify:track:4dzOxPZFYX77xpMwv4EhnO,74,0.914,0.402,0.065,0.626,punk,4dzOxPZFYX77xpMwv4EhnO,,
Buddy Holly,12329,28,Sum 41,In Too Deep,"All Killer, No Filler",207093,spotify:track:68pN2UQYhwQgPy7VrCFKuV,76,0.844,0.568,0.0607,0.766,punk,68pN2UQYhwQgPy7VrCFKuV,,
Buddy Holly,12329,33,Sublime,Santeria,Sublime,182500,spotify:track:2Z2vOukzwOgqR4dkymRSWd,1,0.751,0.665,0.121,0.58,punk,2Z2vOukzwOgqR4dkymRSWd,,
Buddy Holly,12329,34,Sublime,What I Got,Sublime,171066,spotify:track:5nkYHBWXu7KCgcdwP6jcB1,1,0.693,0.804,0.314,0.654,punk,5nkYHBWXu7KCgcdwP6jcB1,,
Buddy Holly,12329,37,AC/DC,Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,231933,spotify:track:2d4e45fmUnguxh6yqC7gNT,74,0.906,0.668,0.135,0.507,hard-rock,2d4e45fmUnguxh6yqC7gNT,,
Buddy Holly,12329,38,Foo Fighters,The Pretender,"Echoes, Silence, Patience & Grace",269373,spotify:track:7x8dCjCr0x6x2lXKujYD34,79,0.959,0.433,0.028,0.365,alt-rock,7x8dCjCr0x6x2lXKujYD34,2007-09-25,False
Buddy Holly,12329,39,Red Hot Chili Peppers,Californication,Californication,329733,spotify:track:48UPSzbZjgc449aqz8bxox,2,0.765,0.592,0.127,0.327,alt-rock,48UPSzbZjgc449aqz8bxox,1999-06-08,False
Buddy Holly,12329,42,Jimmy Eat World,Bleed American,Bleed American,185120,spotify:track:4yAEzjMpN9RZxZLqjqmW0X,67,0.938,0.438,0.806,0.584,power-pop,4yAEzjMpN9RZxZLqjqmW0X,,
Buddy Holly,12329,44,Ozzy Osbourne,"Mama, I'm Coming Home",No More Tears (Bonus Track Version),251866,spotify:track:0S3gpZzlT9Hb7CCSV2owX7,69,0.656,0.282,0.0892,0.242,hard-rock,0S3gpZzlT9Hb7CCSV2owX7,,
Buddy Holly,12329,47,Red Hot Chili Peppers,Scar Tissue,Californication,215906,spotify:track:1G391cbiT3v3Cywg8T7DM1,79,0.717,0.595,0.108,0.547,alt-rock,1G391cbiT3v3Cywg8T7DM1,1999-06-08,False
Buddy Holly,12329,49,Cream,White Room,Wheels Of Fire,303200,spotify:track:5X76oXHcR5uCXali0gOyX5,70,0.576,0.553,0.0365,0.457,blues,5X76oXHcR5uCXali0gOyX5,,
Buddy Holly,12329,50,Cream,Sunshine Of Your Love,Disraeli Gears,249846,spotify:track:2BcvvHttiZRvguFM4hR398,0,0.522,0.683,0.121,0.764,blues,2BcvvHttiZRvguFM4hR398,,
Random,12330,10,Neon Indian,Polish Girl,Era Extraña,264000,spotify:track:35rdv7N27twjo4gnUzmnRZ,47,0.886,0.63,0.125,0.454,synth-pop,35rdv7N27twjo4gnUzmnRZ,,
Random,12330,28,Glass Animals,Gooey,ZABA,289306,spotify:track:5b9iBVhfYxDF4JJcHrNIx5,71,0.369,0.487,0.0925,0.106,indie-pop,5b9iBVhfYxDF4JJcHrNIx5,,
Random,12330,70,James Blake,Retrograde,Overgrown,223600,spotify:track:03CLsFk6JSz301bKuukPSD,64,0.251,0.533,0.134,0.186,electronic,03CLsFk6JSz301bKuukPSD,,
Random,12330,71,CHVRCHES,The Mother We Share,The Bones Of What You Believe,190160,spotify:track:3PvzvltQZLIKk9YgoMP3Yq,51,0.722,0.462,0.127,0.327,synth-pop,3PvzvltQZLIKk9YgoMP3Yq,,
Random,12330,85,George Ezra,Budapest,Wanted On Voyage,200720,spotify:track:7GJClzimvMSghjcrKxuf1M,79,0.455,0.717,0.11,0.389,folk,7GJClzimvMSghjcrKxuf1M,,
Random,12330,112,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Back To Black,233733,spotify:track:6nLvaCZFR1wEzW3sIKpsnr,75,0.371,0.772,0.167,0.684,british,6nLvaCZFR1wEzW3sIKpsnr,,
Random,12330,113,Weezer,Say It Ain't So,Weezer,256880,spotify:track:4YPhn26bIFm2KUkL1VLzQG,1,0.551,0.635,0.07,0.451,alt-rock,4YPhn26bIFm2KUkL1VLzQG,,
Random,12330,115,Lady Gaga,Million Reasons,Joanne,205280,spotify:track:50PWlIBU7PlGGwzgN8TiFJ,0,0.423,0.666,0.106,0.154,dance,50PWlIBU7PlGGwzgN8TiFJ,,
Random,12330,116,Bruno Mars,That's What I Like,24K Magic,206693,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,83,0.56,0.853,0.0944,0.86,dance,0KKkJNfGyhkQ5aFogxQAPU,,
Random,12330,119,Justin Bieber,Love Yourself,Purpose,233720,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,84,0.378,0.609,0.28,0.515,pop,3hB5DgAiMAQ4DzYbsMq1IT,,
Random,12330,125,Sam Hunt,Body Like A Back Road,Body Like A Back Road,165386,spotify:track:7mldq42yDuxiUNn08nvzHO,0,0.458,0.732,0.136,0.661,country,7mldq42yDuxiUNn08nvzHO,,
Old school Rap,12331,15,50 Cent,In Da Club,Get Rich Or Die Tryin',193466,spotify:track:7iL6o9tox1zgHpKUfh9vuC,83,0.713,0.899,0.0708,0.777,hip-hop,7iL6o9tox1zgHpKUfh9vuC,2003-02-06,True
Old school Rap,12331,17,Afroman,Crazy Rap (Colt 45 & 2 Zig Zags),The Good Times,328666,spotify:track:1ACZpHI5vZ5Ea4xGlkdGWM,74,0.367,0.927,0.132,0.576,comedy,1ACZpHI5vZ5Ea4xGlkdGWM,,
Old school Rap,12331,18,Mobb Deep,Quiet Storm,Murda Muzik,265493,spotify:track:6nwAubYnLGl7F7cDuOoVLp,61,0.728,0.79,0.112,0.403,hardcore,6nwAubYnLGl7F7cDuOoVLp,,
Old school Rap,12331,24,Xzibit,X,The Greatest,255546,spotify:track:16LnNR25rqcvQVNv5UEQ7g,63,0.678,0.936,0.0838,0.822,hardcore,16LnNR25rqcvQVNv5UEQ7g,,
Old school Rap,12331,55,Compton's Most Wanted,Hood Took Me Under,Music To Driveby,219266,spotify:track:6QJOEIPT8g3fjdFxibpy2F,56,0.485,0.774,0.107,0.392,hardcore,6QJOEIPT8g3fjdFxibpy2F,,
Old school Rap,12331,80,N.W.A.,Chin Check,The Best Of N.W.A: The Strength Of Street Knowledge,221373,spotify:track:13QU1ThhwiGzPfwUFcylxr,65,0.775,0.906,0.15,0.838,hardcore,13QU1ThhwiGzPfwUFcylxr,,
Old school Rap,12331,96,DJ Quik,Dollaz + Sense,Born And Raised In Compton: The Greatest Hits,353133,spotify:track:0VdZ7t50K2asjY5hsABTDI,31,0.667,0.834,0.103,0.482,hardcore,0VdZ7t50K2asjY5hsABTDI,,
Old school Rap,12331,124,Nas,Street Dreams,It Was Written,279933,spotify:track:0QnGI4OgY8ReggLWvEXdgD,60,0.611,0.752,0.778,0.746,hardcore,0QnGI4OgY8ReggLWvEXdgD,,
Wedding,12333,0,Ray LaMontagne,You Are the Best Thing,Gossip In The Grain,231840,spotify:track:1jyddn36UN4tVsJGtaJfem,67,0.727,0.578,0.172,0.885,acoustic,1jyddn36UN4tVsJGtaJfem,,
Wedding,12333,6,Adele,Water Under the Bridge,25,240426,spotify:track:4vb4mFvYsr2h6enhjJsq9Y,70,0.833,0.59,0.105,0.538,british,4vb4mFvYsr2h6enhjJsq9Y,,
Wedding,12333,10,Wang Chung,Dance Hall Days,Points On The Curve,240800,spotify:track:3OM0cHwmJv6ZpsCgrEzXPh,68,0.589,0.664,0.221,0.54,synth-pop,3OM0cHwmJv6ZpsCgrEzXPh,,
Wedding,12333,11,Jackie Wilson,(Your Love Keeps Lifting Me) Higher & Higher,Higher And Higher,179120,spotify:track:5qyq1H5OPMlfuvZQ1wQNo7,72,0.677,0.634,0.0902,0.939,blues,5qyq1H5OPMlfuvZQ1wQNo7,,
Wedding,12333,20,Michael Bublé,Haven't Met You Yet,Crazy Love,244586,spotify:track:4fIWvT19w9PR0VVBuPYpWA,72,0.733,0.615,0.109,0.796,j-pop,4fIWvT19w9PR0VVBuPYpWA,,
Wedding,12333,23,Ellie Goulding,"Still Falling For You - From ""Bridget Jones's Baby""",Still Falling For You,240867,spotify:track:638fKB27P7UAmu3Aq0vEJ3,0,0.518,0.476,0.111,0.179,dance,638fKB27P7UAmu3Aq0vEJ3,,
Wedding,12333,24,Percy Sledge,When A Man Loves A Woman,When A Man Loves A Woman,173866,spotify:track:51FpzuGkRYXFgsE2zXt9av,0,0.272,0.404,0.0528,0.326,soul,51FpzuGkRYXFgsE2zXt9av,1966,False
Good Life,12334,18,Inner City,Big Fun,Paradise,206160,spotify:track:4PyhlL1vrSvPlhYLdphszr,53,0.935,0.677,0.0787,0.965,detroit-techno,4PyhlL1vrSvPlhYLdphszr,,
Good Life,12334,22,Robin S,Show Me Love,Show Me Love,252106,spotify:track:4t0UsYzmmmZRMTWn77jiGF,69,0.833,0.811,0.0769,0.567,disco,4t0UsYzmmmZRMTWn77jiGF,1993,False
Good Life,12334,27,La Bouche,Be My Lover,Sweet Dreams,241133,spotify:track:3YB6nCSuFqNiqOvPtAPK9X,68,0.963,0.658,0.951,0.793,german,3YB6nCSuFqNiqOvPtAPK9X,,
Good Life,12334,28,Captain Hollywood Project,More And More - Single Version,Love Is Not Sex,253573,spotify:track:0JXXm3RqxU8EKzX4P8M0n3,61,0.847,0.661,0.0863,0.71,techno,0JXXm3RqxU8EKzX4P8M0n3,,
top music ,12335,1,Adele,Hello,25,295493,spotify:track:4sPmO7WMQUAf45kwMOtONw,74,0.43,0.578,0.0854,0.288,british,4sPmO7WMQUAf45kwMOtONw,,
top music ,12335,7,Fetty Wap,Trap Queen,Fetty Wap,222093,spotify:track:2d8JP84HNLKhmd6IYOoupQ,74,0.873,0.746,0.354,0.817,j-dance,2d8JP84HNLKhmd6IYOoupQ,,
top music ,12335,10,Selena Gomez,Same Old Love,Revival,229080,spotify:track:6ZANrVuAMp2rpjhfbOuJly,71,0.593,0.672,0.214,0.438,dance,6ZANrVuAMp2rpjhfbOuJly,,
top music ,12335,24,J. Cole,No Role Modelz,2014 Forest Hills Drive,292986,spotify:track:62vpWI1CHwFy7tMIcSStl8,88,0.521,0.69,0.0534,0.494,hip-hop,62vpWI1CHwFy7tMIcSStl8,,
Gym,12336,4,NERO,Innocence,Welcome Reality,308173,spotify:track:2pdEafpOw3Jvddrm2by0NR,45,0.734,0.373,0.0868,0.0678,drum-and-bass,2pdEafpOw3Jvddrm2by0NR,,
Gym,12336,7,Kavinsky,Nightcall,Nightcall,258413,spotify:track:0U0ldCRmgCqhVvD6ksG63j,73,0.874,0.532,0.452,0.361,alternative,0U0ldCRmgCqhVvD6ksG63j,,
Gym,12336,19,NERO,Promises,Welcome Reality,257359,spotify:track:4A7qcJp2Sg867JST1pSPJz,56,0.943,0.484,0.593,0.345,drum-and-bass,4A7qcJp2Sg867JST1pSPJz,,
Gym,12336,21,NERO,Me And You,Welcome Reality,247520,spotify:track:6DEeUrq2VhjAj6KOhZcsu3,46,0.925,0.42,0.152,0.236,drum-and-bass,6DEeUrq2VhjAj6KOhZcsu3,,
Gym,12336,23,NERO,Innocence,Welcome Reality,308173,spotify:track:2pdEafpOw3Jvddrm2by0NR,45,0.734,0.373,0.0868,0.0678,drum-and-bass,2pdEafpOw3Jvddrm2by0NR,,
Gym,12336,67,Rise Against,Prayer Of The Refugee,The Sufferer & The Witness,199386,spotify:track:2GTBnTnkvaNhVg7ADGnVzN,66,0.977,0.198,0.23,0.351,hardcore,2GTBnTnkvaNhVg7ADGnVzN,,
Gym,12336,68,Rise Against,Savior,Appeal To Reason,242280,spotify:track:3asFGFY3uLjMDmML1p0tYm,75,0.932,0.554,0.425,0.478,hardcore,3asFGFY3uLjMDmML1p0tYm,,
oldies !,12337,5,Calvin Harris,Summer,Motion,222533,spotify:track:6YUTL4dYpB9xZO5qExPf05,82,0.856,0.596,0.141,0.743,electro,6YUTL4dYpB9xZO5qExPf05,2014-10-31,False
oldies !,12337,8,Iyaz,Replay,Replay,182306,spotify:track:4E5P1XyAFtrjpiIxkydly4,76,0.751,0.706,0.168,0.195,dance,4E5P1XyAFtrjpiIxkydly4,2009-08-18,False
erin,12339,4,Novo Amor,Anchor,Bathing Beach,257533,spotify:track:7qH9Z4dJEN0l9bidizW7fq,75,0.407,0.457,0.126,0.126,ambient,7qH9Z4dJEN0l9bidizW7fq,2017-05-26,False
erin,12339,9,Jordan Davis,Singles You Up,Singles You Up,182693,spotify:track:1HehGmky06OZLM9Vz2PRZL,0,0.903,0.634,0.255,0.559,country,1HehGmky06OZLM9Vz2PRZL,,
erin,12339,20,Jason Derulo,It Girl,Future History,192200,spotify:track:4fINc8dnfcz7AdhFYVA4i7,0,0.718,0.667,0.104,0.345,dance,4fINc8dnfcz7AdhFYVA4i7,,
desert,12340,7,Rusted Root,Send Me On My Way,When I Woke,263360,spotify:track:6XK6Zw6JkFsHXzAcMWNiIr,68,0.704,0.5,0.138,0.722,j-rock,6XK6Zw6JkFsHXzAcMWNiIr,,
roadtripping,12341,5,ZAYN,PILLOWTALK,Mind Of Mine (Deluxe Edition),202746,spotify:track:0PDUDa38GO8lMxLCRc4lL1,78,0.7,0.584,0.0939,0.438,dance,0PDUDa38GO8lMxLCRc4lL1,2016-03-25,True
roadtripping,12341,16,Justin Bieber,Love Yourself,Purpose,233720,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,84,0.378,0.609,0.28,0.515,pop,3hB5DgAiMAQ4DzYbsMq1IT,,
roadtripping,12341,17,Daya,"Sit Still, Look Pretty","Sit Still, Look Pretty",202226,spotify:track:2DpCdPMg1BADE4HDnxt3Rd,63,0.787,0.655,0.178,0.554,dance,2DpCdPMg1BADE4HDnxt3Rd,,
roadtripping,12341,18,Sia,Cheap Thrills,This Is Acting,211666,spotify:track:27SdWb2rFzO6GWiYDBTD9j,78,0.698,0.628,0.0907,0.732,dance,27SdWb2rFzO6GWiYDBTD9j,,
roadtripping,12341,21,The Weeknd,The Hills,Beauty Behind The Madness,242253,spotify:track:25khomWgBVamSdKw7hzm3l,3,0.551,0.565,0.139,0.125,pop,25khomWgBVamSdKw7hzm3l,,
roadtripping,12341,25,Adele,When We Were Young,25,290906,spotify:track:7IWkJwX9C0J7tHurTD7ViL,79,0.595,0.376,0.095,0.265,british,7IWkJwX9C0J7tHurTD7ViL,,
roadtripping,12341,26,Adele,Hello,25,295493,spotify:track:4sPmO7WMQUAf45kwMOtONw,74,0.43,0.578,0.0854,0.288,british,4sPmO7WMQUAf45kwMOtONw,,
roadtripping,12341,29,The Lumineers,Ophelia,Cleopatra,160106,spotify:track:6ZYS6QQxTLsQ6IFXdVx1r4,79,0.573,0.664,0.0857,0.566,folk,6ZYS6QQxTLsQ6IFXdVx1r4,,
roadtripping,12341,34,Paramore,Misery Business,RIOT!,211520,spotify:track:6SpLc7EXZIPpy0sVko0aoU,1,0.906,0.513,0.113,0.73,emo,6SpLc7EXZIPpy0sVko0aoU,,
roadtripping,12341,35,Boys Like Girls,The Great Escape,Boys Like Girls,206520,spotify:track:6GIrIt2M39wEGwjCQjGChX,55,0.94,0.423,0.178,0.505,punk-rock,6GIrIt2M39wEGwjCQjGChX,,
roadtripping,12341,36,Yellowcard,Ocean Avenue,Ocean Avenue,198266,spotify:track:23oxJmDc1V9uLUSmN2LIvx,74,0.904,0.486,0.0947,0.786,punk,23oxJmDc1V9uLUSmN2LIvx,,
roadtripping,12341,44,Bombay Bicycle Club,Shuffle,A Different Kind Of Fix,235293,spotify:track:4yYvWFUWMaKMXtoJKJnmZk,61,0.959,0.627,0.112,0.397,british,4yYvWFUWMaKMXtoJKJnmZk,2011-01-01,False
roadtripping,12341,52,N.W.A.,Straight Outta Compton,Straight Outta Compton,258687,spotify:track:6KIKRz9eSTXdNsGUnomdtW,72,0.878,0.834,0.334,0.418,hardcore,6KIKRz9eSTXdNsGUnomdtW,,
roadtripping,12341,53,J Balvin,Ginza,Energía,171093,spotify:track:5N8nNuTmIzkZOfcxXlygUw,0,0.815,0.749,0.0838,0.866,latin,5N8nNuTmIzkZOfcxXlygUw,,
roadtripping,12341,54,Nicky Jam,Hasta el Amanecer,Fénix,198706,spotify:track:5Fim1gaXBgsiFfsQAfQSDS,71,0.608,0.832,0.0761,0.589,latino,5Fim1gaXBgsiFfsQAfQSDS,,
roadtripping,12341,60,The Killers,Mr. Brightside,Hot Fuss,222586,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,2,0.931,0.344,0.0903,0.251,alt-rock,7oK9VyNzrYvRFo7nQEYkWN,,
roadtripping,12341,65,The Killers,When You Were Young,Sam's Town,220426,spotify:track:70wYA8oYHoMzhRRkARoMhU,5,0.976,0.441,0.298,0.248,alt-rock,70wYA8oYHoMzhRRkARoMhU,2006-09-27,False
roadtripping,12341,67,Augustana,Boston,All The Stars and Boulevards,245933,spotify:track:2WZyfujzMweFLnozyUJBkW,63,0.571,0.404,0.129,0.29,acoustic,2WZyfujzMweFLnozyUJBkW,,
roadtripping,12341,68,Weezer,Buddy Holly,Weezer,159586,spotify:track:7GptbanebPZYkLPvjNfd6m,0,0.921,0.555,0.117,0.775,alt-rock,7GptbanebPZYkLPvjNfd6m,,
roadtripping,12341,72,One Direction,Night Changes,FOUR,226600,spotify:track:5O2P9iiztwhomNh8xkR9lJ,88,0.52,0.672,0.115,0.37,pop,5O2P9iiztwhomNh8xkR9lJ,,
roadtripping,12341,73,One Direction,Steal My Girl,FOUR,228133,spotify:track:2Bs4jQEGMycglOfWPBqrVG,80,0.768,0.536,0.114,0.545,pop,2Bs4jQEGMycglOfWPBqrVG,,
roadtripping,12341,74,Weezer,Island In The Sun,Weezer (Green Album),200306,spotify:track:2MLHyLy5z5l5YRp7momlgw,1,0.794,0.654,0.165,0.678,alt-rock,2MLHyLy5z5l5YRp7momlgw,2001-05-15,False
roadtripping,12341,79,The Lumineers,Ho Hey,The Lumineers,161226,spotify:track:1jdNcAD8Ir58RlsdGjJJdx,79,0.471,0.682,0.0908,0.421,folk,1jdNcAD8Ir58RlsdGjJJdx,,
roadtripping,12341,83,Paramore,That's What You Get,RIOT!,220480,spotify:track:1JdKrFyoU05abww0Zv0ayQ,68,0.831,0.528,0.141,0.632,emo,1JdKrFyoU05abww0Zv0ayQ,,
