track_id,track_name,artist_name,album_name,playlist_name,playlist_id,track_genre,popularity,energy,danceability,liveness,valence,duration_min,explicit
2udGjDmpK1dH9VGyw7nrei,Cocaine,Eric Clapton,Slowhand 35th Anniversary,Listen,12249,blues,69,0.502,0.699,0.317,0.676,3.69,0
2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,Jimi Hendrix,Electric Ladyland,Listen,12249,blues,77,0.805,0.438,0.0842,0.564,4.01,0
3x2bXiU0o4WbsPkawXlfDA,Who Are You,The Who,Who Are You,Listen,12249,blues,65,0.648,0.651,0.0655,0.49,6.31,0
3LTMnFa0hhwisyq6ILahyj,Sultans Of Swing,Dire Straits,Dire Straits,Listen,12249,rock,81,0.794,0.733,0.33,0.931,5.81,0
2BcvvHttiZRvguFM4hR398,Sunshine Of Your Love,Cream,Disraeli Gears,Listen,12249,blues,0,0.522,0.683,0.121,0.764,4.16,0
5SZ6zX4rOrEQferfFC2MfP,Walk This Way,Aerosmith,Toys In The Attic,Listen,12249,hard-rock,75,0.73,0.653,0.0754,0.894,3.67,0
3YBZIN3rekqsKxbJc9FZko,Paradise City,Guns N' Roses,Appetite For Destruction,Listen,12249,hard-rock,79,0.952,0.273,0.142,0.472,6.82,0
0bVtevEgtDIeRjCJbK3Lmv,Welcome To The Jungle,Guns N' Roses,Appetite For Destruction,Listen,12249,hard-rock,80,0.954,0.447,0.298,0.331,4.57,0
2fY6tqgrlrg1ky9fgs0t5u,Wanted Dead Or Alive,Bon Jovi,Slippery When Wet,Listen,12249,metal,2,0.818,0.265,0.323,0.251,5.14,0
0J6mQxEZnlRt9ymzFntA6z,Livin' On A Prayer,Bon Jovi,Slippery When Wet,Listen,12249,metal,1,0.89,0.527,0.222,0.818,4.15,0
72WZtWs6V7uu3aMgMmEkYe,You Can't Always Get What You Want,The Rolling Stones,Let It Bleed,Listen,12249,british,68,0.62,0.32,0.253,0.472,7.48,0
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,The Wall,Listen,12249,psych-rock,76,0.394,0.693,0.247,0.721,3.98,0
6s0NHplywwr1IjnQpUpWJk,Bad To The Bone,George Thorogood & The Destroyers,BAD TO THE BONE,Listen,12249,blues,71,0.727,0.459,0.384,0.955,4.87,0
1a2iF9XymafjRk56q7oCxo,Pride and Joy,Stevie Ray Vaughan,Texas Flood (Legacy Edition),Listen,12249,blues,67,0.626,0.427,0.106,0.743,3.66,0
6io0LJIP9ntX35hTfaxwQG,Lay Down Sally,Eric Clapton,Slowhand 35th Anniversary,Listen,12249,blues,62,0.5,0.69,0.11,0.586,3.93,0
5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,Pink Floyd,The Wall,Listen,12249,psych-rock,74,0.366,0.472,0.0837,0.171,6.37,0
16GUMo6u3D2qo9a19AkYct,Movin' Out (Anthony's Song),Billy Joel,The Stranger (30th Anniversary Legacy Edition),Listen,12249,piano,67,0.88,0.664,0.0591,0.895,3.51,0
5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,Lou Reed,Transformer,Listen,12249,psych-rock,73,0.318,0.575,0.0934,0.385,4.24,0
18a9EGG4xhRELv7bgAw5hb,Rikki Don't Lose That Number,Steely Dan,Pretzel Logic,Listen,12249,psych-rock,64,0.462,0.656,0.091,0.642,4.54,0
5Wj1rJnCLpMHdLaxsFtJLs,Bennie And The Jets - Remastered 2014,Elton John,Goodbye Yellow Brick Road,Listen,12249,piano,74,0.673,0.665,0.497,0.779,5.38,0
54eZmuggBFJbV7k248bTTt,A Horse with No Name,America,America,Listen,12249,country,0,0.507,0.653,0.155,0.831,4.2,0
40iyxHnAaCXODDMixY1okn,Rocky Mountain Way,Joe Walsh,"The Smoker You Drink, The Player You Get",Listen,12249,blues,0,0.571,0.449,0.0748,0.448,5.26,0
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,Highway 61 Revisited,Listen,12249,country,70,0.721,0.482,0.189,0.557,6.16,0
63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,Steppenwolf,Steppenwolf,Listen,12249,blues,73,0.71,0.438,0.221,0.53,3.51,0
0UOxp1BpnD8uPQMKU4wKjz,I Shot The Sheriff,Eric Clapton,461 Ocean Blvd.,Listen,12249,blues,63,0.639,0.73,0.102,0.658,4.4,0
2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,AC/DC,Dirty Deeds Done Dirt Cheap,Listen,12249,hard-rock,74,0.906,0.668,0.135,0.507,3.87,0
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,Highway to Hell,Listen,12249,hard-rock,85,0.913,0.574,0.156,0.423,3.47,0
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,Back In Black,Listen,12249,hard-rock,85,0.7,0.31,0.0828,0.763,4.26,0
1gcESexgftSuLuML57Y69q,All Right Now,Free,Fire And Water,Listen,12249,blues,0,0.481,0.785,0.122,0.77,5.51,0
3FmAUR4SPWa3P1KyDf21Fu,Roxanne - Remastered 2003,The Police,Outlandos D'Amour,Listen,12249,rock,2,0.752,0.615,0.0479,0.66,3.19,0
5Lk0ZGm0xF3EvOg9xXiXcR,Takin' Care Of Business,Bachman-Turner Overdrive,Bachman-Turner Overdrive II,Listen,12249,blues,0,0.919,0.728,0.152,0.963,4.83,0
1jNOi6m3Hn8nLEeHCp5Msr,Seven Nation Army,The White Stripes,Elephant,Jack White,12250,alt-rock,84,0.446,0.743,0.337,0.278,3.86,0
1I0IA19lvViSI9qjanMREQ,Little Room,The White Stripes,White Blood Cells,Jack White,12250,garage,46,0.738,0.456,0.0692,0.705,0.84,0
19LP2263QGfUJrisTReVG0,Apple Blossom,The White Stripes,De Stijl,Jack White,12250,garage,54,0.454,0.537,0.0852,0.626,2.22,0
1XWOrz0Da7a0m9T7COlVY3,Blue Orchid,The White Stripes,Get Behind Me Satan,Jack White,12250,blues,66,0.645,0.481,0.332,0.612,2.63,0
7aBAo2pO8LvrN8mGba7MvA,Icky Thump,The White Stripes,Icky Thump,Jack White,12250,blues,67,0.63,0.417,0.0543,0.341,4.24,0
0ydgFPcYrxaHgVuLd17mjh,Salute Your Solution,The Raconteurs,Consolers Of The Lonely,Jack White,12250,garage,60,0.946,0.266,0.26,0.498,3.0,0
2i37Y95xkPhHtoYBywVBUm,"Steady, As She Goes",The Raconteurs,Broken Boy Soldiers,Jack White,12250,blues,70,0.578,0.525,0.108,0.537,3.59,0
7AzF1C8pvbeWnZT5FwD6dj,Blue Veins,The Raconteurs,Broken Boy Soldiers,Jack White,12250,garage,49,0.434,0.373,0.134,0.0793,3.87,0
3T76zPJz3tWL27FrjJe2ot,Lazaretto,Jack White,Lazaretto,Jack White,12250,garage,58,0.838,0.381,0.101,0.581,3.66,0
1kBM7AURqQTIXFePNVpEwP,Love Is Blindness,Jack White,Sixteen Saltines,Jack White,12250,blues,56,0.74,0.266,0.162,0.5,3.31,0
5mdjfBsyzl78NQI4sI4IzR,Walking Blind,Aidan Hawken,Walking Blind (feat. Carina Round),chiller ,12251,acoustic,48,0.183,0.374,0.109,0.134,3.36,0
6zZGFzAUk3g2Uae9fLYlDl,Black Flies,Ben Howard,Every Kingdom,chiller ,12251,british,54,0.36,0.581,0.0924,0.107,6.36,0
4q1LP4YcHOIUy8XSqpR8HH,Promise,Ben Howard,Every Kingdom,chiller ,12251,british,64,0.189,0.367,0.364,0.177,6.4,0
4Bo6FwC7Oe9zywSZc6q7hO,Love Someone,Jason Mraz,YES!,chiller ,12251,acoustic,59,0.347,0.582,0.111,0.0797,4.28,0
32RC7EvEAUUn9aoQZlWT2e,All Through the Night,Sleeping At Last,"Covers, Vol. 1",chiller ,12251,ambient,52,0.204,0.309,0.127,0.289,3.3,0
7a8GawTVgHZvBLQOh46he7,I Wanna Be Yours,Arctic Monkeys,AM,chiller ,12251,garage,92,0.417,0.464,0.0974,0.479,3.07,0
2PeEEe0b2bN2xUw7rVUJ2C,River Flows in You,Yiruma,River Flows in You,chiller ,12251,classical,64,0.292,0.287,0.09,0.346,2.88,0
0Cvjlph1WGbwZY1PlMEtJY,Come Away With Me,Norah Jones,Come Away With Me,chiller ,12251,j-pop,0,0.126,0.354,0.151,0.17,3.3,0
1KHdq8NK9QxnGjdXb55NiG,Falling in Love at a Coffee Shop,Landon Pigg,The Boy Who Never,chiller ,12251,acoustic,58,0.561,0.489,0.179,0.238,4.08,0
4sNG6zQBmtq7M8aeeKJRMQ,Brazil,Declan McKenna,What Do You Think About the Car?,chiller ,12251,alt-rock,80,0.617,0.687,0.0898,0.665,4.21,0
7LwGBxB0h0CVmkOZxYKn0g,In My Veins - Feat. Erin Mccarley,Andrew Belle,In My Veins,chiller ,12251,acoustic,65,0.42,0.548,0.0899,0.196,5.32,0
1q74TesvRCIo5RvJM5B84F,She Is Love,Parachute,Losing Sleep,chiller ,12251,acoustic,60,0.174,0.629,0.118,0.305,2.43,0
5FPnjikbwlDMULCCCa6ZCJ,Daughters,John Mayer,Heavier Things,chiller ,12251,singer-songwriter,67,0.413,0.674,0.098,0.503,3.97,0
5qxFudz7A6PGptviHsz4Yd,Annie's Song,John Denver,Back Home Again,chiller ,12251,country,71,0.305,0.304,0.367,0.464,2.97,0
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,WORKOUT,12252,alt-rock,83,0.866,0.578,0.257,0.619,3.32,0
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,MKTO,WORKOUT,12252,rock,82,0.791,0.72,0.157,0.756,2.92,0
23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,Yellowcard,Ocean Avenue,WORKOUT,12252,punk,74,0.904,0.486,0.0947,0.786,3.3,0
4fINc8dnfcz7AdhFYVA4i7,It Girl,Jason Derulo,Future History,WORKOUT,12252,dance,0,0.718,0.667,0.104,0.345,3.2,0
0J6mQxEZnlRt9ymzFntA6z,Livin' On A Prayer,Bon Jovi,Slippery When Wet,WORKOUT,12252,metal,1,0.89,0.527,0.222,0.818,4.15,0
0qt5f5EL92o8Snzopsv0en,Geronimo,Sheppard,Bombs Away,WORKOUT,12252,folk,0,0.838,0.682,0.12,0.461,3.64,0
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,Delirium,WORKOUT,12252,dance,79,0.606,0.262,0.125,0.275,4.21,0
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,3 Doors Down,The Better Life,jamz,12253,alt-rock,0,0.848,0.544,0.134,0.489,3.9,0
3pfXxHoydFRfD7IBGJTQAN,Pony,Ginuwine,R&B: From Doo-Wop To Hip-Hop,jamz,12253,soul,73,0.605,0.749,0.115,0.966,4.2,0
50r1EUDpmSZRPo5aIZpmWi,E.T.,Katy Perry,Teenage Dream,jamz,12253,dance,0,0.863,0.603,0.389,0.731,3.43,0
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,÷,jamz,12253,pop,86,0.652,0.825,0.0931,0.931,3.9,0
7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,Body Like A Back Road,jamz,12253,country,0,0.458,0.732,0.136,0.661,2.76,0
5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,Thomas Rhett,Tangled Up,jamz,12253,country,1,0.389,0.59,0.117,0.389,3.79,0
1XazlqB4YAtvouCmJPWXlM,Wanna Be That Song,Brett Eldredge,Illinois,jamz,12253,country,0,0.686,0.518,0.114,0.337,3.94,0
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,How To Save A Life,jamz,12253,piano,80,0.743,0.64,0.101,0.361,4.38,0
6PJ8FF6UR8FZXfEvpHkIVN,How Would You Feel (Paean),Ed Sheeran,÷,jamz,12253,pop,0,0.439,0.618,0.127,0.242,4.68,0
0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,The Trinity,jamz,12253,dance,79,0.6,0.951,0.0712,0.822,3.64,0
1inG2cgfeGVBsTCcmMIv0e,In For The Kill,La Roux,La Roux,My favs ,12254,alternative,0,0.973,0.627,0.0851,0.894,4.14,0
7DVNEcKN7bE50N6xQ74mh2,Snap Out Of It,Arctic Monkeys,AM,My favs ,12254,garage,80,0.638,0.728,0.116,0.872,3.22,0
15ssS4mEVrTkQyZ7evJUQD,I Want It All,Arctic Monkeys,AM,My favs ,12254,garage,67,0.81,0.499,0.0625,0.288,3.09,0
3czdA0j4iaLDJJCoT5D8iP,Don't Sit Down 'Cause I've Moved Your Chair,Arctic Monkeys,Suck It and See,My favs ,12254,garage,62,0.912,0.434,0.326,0.315,3.06,0
3rq5w4bQGigXOfdN30ATJt,Do I Wanna Know?,Arctic Monkeys,AM,My favs ,12254,garage,88,0.532,0.548,0.217,0.405,4.54,0
7a8GawTVgHZvBLQOh46he7,I Wanna Be Yours,Arctic Monkeys,AM,My favs ,12254,garage,92,0.417,0.464,0.0974,0.479,3.07,0
6sDQ4uiWw9OdVrCXFLSlZt,Rap God,Eminem,The Marshall Mathers LP2,My favs ,12254,hip-hop,78,0.843,0.708,0.799,0.625,6.06,1
1ILohAFQXEIWBqOg9ibCDI,Keep Breathing,Ingrid Michaelson,Be OK,My favs ,12254,acoustic,54,0.308,0.52,0.115,0.187,3.43,0
53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Jason Mraz,Love Is A Four Letter Word,My favs ,12254,acoustic,69,0.303,0.483,0.115,0.139,4.0,0
0qk4AAAkwoBP2NaW77NSQB,Like A Boss,The Lonely Island,Incredibad,My favs ,12254,comedy,52,0.819,0.604,0.132,0.676,1.78,0
1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,Weezer,Make Believe,My favs ,12254,power-pop,71,0.823,0.693,0.328,0.741,3.27,0
2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,Weezer (Green Album),My favs ,12254,alt-rock,1,0.794,0.654,0.165,0.678,3.34,0
4YPhn26bIFm2KUkL1VLzQG,Say It Ain't So,Weezer,Weezer,My favs ,12254,alt-rock,1,0.551,0.635,0.07,0.451,4.28,0
7GptbanebPZYkLPvjNfd6m,Buddy Holly,Weezer,Weezer,My favs ,12254,alt-rock,0,0.921,0.555,0.117,0.775,2.66,0
0ngtyvPUKR4YTtkVKvZP02,Dream,Priscilla Ahn,A Good Day,My favs ,12254,acoustic,54,0.248,0.512,0.114,0.158,3.52,0
1bSpwPhAxZwlR2enJJsv7U,No Surprises,Radiohead,OK Computer,My favs ,12254,alt-rock,82,0.393,0.255,0.113,0.118,3.82,0
3gbBpTdY8lnQwqxNCcf795,Pompeii,Bastille,Bad Blood,My favs ,12254,rock,1,0.711,0.68,0.241,0.571,3.57,0
7GJClzimvMSghjcrKxuf1M,Budapest,George Ezra,Wanted On Voyage,My favs ,12254,folk,79,0.455,0.717,0.11,0.389,3.35,0
7BVwi9cIzSc6tpyxsp47vJ,Mess Is Mine,Vance Joy,Dream Your Life Away,My favs ,12254,folk,64,0.723,0.595,0.0995,0.272,3.73,0
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,My favs ,12254,alt-rock,83,0.866,0.578,0.257,0.619,3.32,0
2NtAwdkesWt1QkcMTe4IjN,Someone New,Hozier,Hozier,My favs ,12254,singer-songwriter,67,0.539,0.593,0.286,0.577,3.71,0
2Tjlq3aGhg3dIZFvSfsnyc,From Eden,Hozier,Hozier,My favs ,12254,singer-songwriter,63,0.676,0.395,0.117,0.315,4.72,0
4Bo6FwC7Oe9zywSZc6q7hO,Love Someone,Jason Mraz,YES!,My favs ,12254,acoustic,59,0.347,0.582,0.111,0.0797,4.28,0
1q74TesvRCIo5RvJM5B84F,She Is Love,Parachute,Losing Sleep,My favs ,12254,acoustic,60,0.174,0.629,0.118,0.305,2.43,0
3ZHfX6kbiY7JVsB63lLOLu,The Only Exception,Paramore,brand new eyes,My favs ,12254,emo,74,0.563,0.452,0.143,0.209,4.46,0
0HZhYMZOcUzZKSFwPOti6m,Jar of Hearts,Christina Perri,lovestrong.,My favs ,12254,rock,0,0.348,0.373,0.12,0.0899,4.11,0
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Jet,Get Born,My favs ,12254,alt-rock,1,0.95,0.598,0.154,0.577,3.56,0
0p1BcEcYVO3uk4KDf3gzkY,Wanted,Hunter Hayes,Hunter Hayes (Encore),My favs ,12254,country,0,0.475,0.414,0.0816,0.3,3.81,0
3S0OXQeoh0w6AY8WQVckRW,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,My favs ,12254,acoustic,80,0.444,0.703,0.0973,0.712,4.04,0
1bCmvezFg5MRcENzCGG1Cy,Chelsea Dagger,The Fratellis,Costello Music,My favs ,12254,garage,26,0.738,0.498,0.0791,0.589,3.59,0
0ZPfDxZn5O0L84wvPSN2iG,How Long Will I Love You - Bonus Track,Ellie Goulding,Halcyon Days,My favs ,12254,indie-pop,66,0.304,0.512,0.118,0.172,2.57,0
6ZYS6QQxTLsQ6IFXdVx1r4,Ophelia,The Lumineers,Cleopatra,My favs ,12254,folk,79,0.573,0.664,0.0857,0.566,2.67,0
1UqhkbzB1kuFwt2iy4h29Q,Cough Syrup,Young the Giant,Young the Giant,My favs ,12254,alt-rock,0,0.721,0.533,0.115,0.225,4.16,0
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,24K Magic,My favs ,12254,dance,83,0.56,0.853,0.0944,0.86,3.44,0
2JUqYobT8NvARdPmc4ES2x,Good Guy,Frank Ocean,Blonde,best friends,12256,soul,64,0.131,0.525,0.12,0.811,1.11,0
2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,Frank Ocean,Blonde,best friends,12256,soul,79,0.0958,0.501,0.298,0.204,4.15,0
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,ZAYN,Mind Of Mine (Deluxe Edition),SPRING BREAK,12257,dance,78,0.7,0.584,0.0939,0.438,3.38,1
25khomWgBVamSdKw7hzm3l,The Hills,The Weeknd,Beauty Behind The Madness,SPRING BREAK,12257,pop,3,0.551,0.565,0.139,0.125,4.04,0
0BCy325UZyR9z0t0uxwn2N,H.O.L.Y.,Florida Georgia Line,Dig Your Roots,country,12258,country,71,0.666,0.523,0.0728,0.564,3.24,0
5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,Thomas Rhett,Tangled Up,country,12258,country,1,0.389,0.59,0.117,0.389,3.79,0
0M7mWKqwTIaVjYyxfZmtTa,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,Unleashed,country,12258,country,0,0.674,0.426,0.0784,0.378,3.26,0
60ROUq0fqkQHxBAzk6HgJa,Chattahoochee,Alan Jackson,Original Album Classics,country,12258,country,72,0.706,0.606,0.16,0.819,2.47,0
6ZOPiKQeibCn7fP8dncucL,Blue Ain't Your Color,Keith Urban,Ripcord,country,12258,country,53,0.416,0.69,0.102,0.479,3.84,0
0yD66650JxhqKbW76C2qCo,Country Girl (Shake It For Me),Luke Bryan,Tailgates & Tanlines,Texas,12259,country,2,0.904,0.644,0.0834,0.672,3.76,0
03fT3OHB9KyMtGMt2zwqCT,Play It Again,Luke Bryan,Crash My Party,Texas,12259,country,75,0.886,0.506,0.0734,0.595,3.78,0
6a7wXoZOARI8IqEXObjhDz,Pretty Good At Drinkin' Beer,Billy Currington,Enjoy Yourself,Texas,12259,country,0,0.678,0.769,0.0939,0.581,3.0,0
4hnK8P3v7kE7T4PMBYwRhu,Drunk Last Night,Eli Young Band,"10,000 Towns",Texas,12259,country,1,0.858,0.525,0.102,0.57,3.65,0
1WzAeadSKJhqykZFbJNmQv,Your Man,Josh Turner,Your Man,Texas,12259,country,73,0.637,0.744,0.0696,0.785,3.53,0
6aNwDe5YH5YUPlpHkku52w,Sunshine & Whiskey,Frankie Ballard,Sunshine & Whiskey,Texas,12259,country,0,0.737,0.67,0.325,0.753,3.04,0
4fINc8dnfcz7AdhFYVA4i7,It Girl,Jason Derulo,Future History,Rap,12261,dance,0,0.718,0.667,0.104,0.345,3.2,0
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,FUTURE,Litty,12262,hip-hop,83,0.434,0.833,0.165,0.281,3.41,0
1Co1RNm1i1RL9v1VeShNO3,Dancing On My Own,Robyn,Body Talk Pt. 1,gurl,12263,swedish,64,0.857,0.674,0.0942,0.278,4.81,0
4LXDHgBC1mbz3uoehYxH9b,"Whenever, Wherever",Shakira,Laundry Service (Alben für die Ewigkeit),gurl,12263,latin,75,0.832,0.794,0.203,0.871,3.27,0
4wH4dJgrsxONID6KS2tDQM,Maneater,Nelly Furtado,Loose,gurl,12263,latin,1,0.721,0.799,0.335,0.66,4.31,0
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,DAMN.,gurl,12263,hip-hop,84,0.621,0.908,0.0958,0.421,2.95,1
7r8idehyb1p3PZXd7PmsEi,The Last Of The Real Ones,Fall Out Boy,The Last Of The Real Ones,Alternative,12264,emo,62,0.872,0.576,0.188,0.559,3.84,0
46GGxd8TVRt6FjUBfCavVT,Renegades,X Ambassadors,VHS,Alternative,12264,alt-rock,76,0.862,0.526,0.229,0.528,3.25,0
6ZYS6QQxTLsQ6IFXdVx1r4,Ophelia,The Lumineers,Cleopatra,Alternative,12264,folk,79,0.573,0.664,0.0857,0.566,2.67,0
19YmvsVCetCBeVj6O2mljR,Still Breathing,Green Day,Revolution Radio,Alternative,12264,punk,61,0.902,0.54,0.0756,0.692,3.75,0
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,In A Tidal Wave Of Mystery,Alternative,12264,rock,83,0.819,0.655,0.104,0.766,3.21,0
2H6dHxAxGq5oQ9EiinNpXT,Spirits,The Strumbellas,Hope,Alternative,12264,folk,63,0.657,0.556,0.113,0.79,3.39,0
5ysL31dJXdNK1OCI5Hlqe7,Legendary,Welshly Arms,Legendary - EP,Alternative,12264,alt-rock,66,0.656,0.537,0.112,0.45,3.84,0
5hc71nKsUgtwQ3z52KEKQk,Somebody Else,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",Alternative,12264,alt-rock,73,0.793,0.618,0.126,0.459,5.79,0
4U9arGcc4ATa7shChhLQP0,Walk On Water,Thirty Seconds To Mars,Walk On Water,Alternative,12264,grunge,64,0.787,0.495,0.167,0.388,3.14,0
3omXshBamrREltcf24gYDC,First,Cold War Kids,Hold My Home,Alternative,12264,blues,67,0.692,0.468,0.523,0.561,3.34,0
2vW5tqS1EFel9yYOQ7WZmE,Ex's & Oh's,Elle King,Love Stuff,Alternative,12264,blues,73,0.921,0.612,0.0576,0.446,3.37,0
3IEHJ5lWMxExmrn2zlhcVu,Champion,Fall Out Boy,Champion,Alternative,12264,emo,56,0.905,0.31,0.431,0.309,3.21,0
6t44iU80A0h8WQ7vc4OoRj,Fake Happy,Paramore,After Laughter,Alternative,12264,emo,64,0.626,0.734,0.168,0.44,3.93,0
5QldjuXcxplhjjUqLrzl6H,Kids,MGMT,Oracular Spectacular/Congratulations,Alternative,12264,alt-rock,78,0.931,0.451,0.361,0.172,5.05,0
5CsARKMUoR0j6loMeSh59m,Vacation,Dirty Heads,Vacation,Alternative,12264,reggae,66,0.751,0.736,0.105,0.839,3.49,0
5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,Nirvana,Nevermind,Alternative,12264,alt-rock,83,0.912,0.502,0.106,0.72,5.03,0
0w5Bdu51Ka25Pf3hojsKHh,Hard Times,Paramore,After Laughter,Alternative,12264,emo,75,0.818,0.695,0.0219,0.916,3.04,0
3ZHfX6kbiY7JVsB63lLOLu,The Only Exception,Paramore,brand new eyes,Alternative,12264,emo,74,0.563,0.452,0.143,0.209,4.46,0
1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,Paramore,Paramore,Alternative,12264,emo,1,0.893,0.606,0.021,0.671,4.94,0
6SpLc7EXZIPpy0sVko0aoU,Misery Business,Paramore,RIOT!,Alternative,12264,emo,1,0.906,0.513,0.113,0.73,3.53,0
0Utg7sirTPqrs6Cx0FbriQ,Chillin' It,Cole Swindell,Cole Swindell,country,12265,country,1,0.849,0.576,0.109,0.666,3.28,0
6aNwDe5YH5YUPlpHkku52w,Sunshine & Whiskey,Frankie Ballard,Sunshine & Whiskey,country,12265,country,0,0.737,0.67,0.325,0.753,3.04,0
03fT3OHB9KyMtGMt2zwqCT,Play It Again,Luke Bryan,Crash My Party,country,12265,country,75,0.886,0.506,0.0734,0.595,3.78,0
0p1BcEcYVO3uk4KDf3gzkY,Wanted,Hunter Hayes,Hunter Hayes (Encore),country,12265,country,0,0.475,0.414,0.0816,0.3,3.81,0
5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,Thomas Rhett,Tangled Up,country,12265,country,1,0.389,0.59,0.117,0.389,3.79,0
0BCy325UZyR9z0t0uxwn2N,H.O.L.Y.,Florida Georgia Line,Dig Your Roots,country,12265,country,71,0.666,0.523,0.0728,0.564,3.24,0
12qZHAeOyTf93YAWvGDTat,All The Small Things,blink-182,Enema Of The State,Punk,12266,punk-rock,2,0.9,0.442,0.395,0.609,2.8,0
5wTMQjEx9LWeFwLjolPCUy,What's My Age Again?,blink-182,Blink 182 (Sound and Vision Q4 2007),Punk,12266,punk-rock,4,0.951,0.391,0.0878,0.468,2.48,0
21S5V668O8OUYAkjBYLUW2,Feeling This,blink-182,blink-182,Punk,12266,punk-rock,71,0.962,0.411,0.529,0.622,2.88,0
6WkSUgo1VdpzgtiXKlFPcY,Dammit,blink-182,Dude Ranch,Punk,12266,punk-rock,68,0.974,0.429,0.164,0.33,2.76,0
43NhiKnrtGqztxDqXrcUux,Adam's Song,blink-182,Enema Of The State,Punk,12266,punk-rock,0,0.775,0.52,0.364,0.383,4.16,0
2ydUT1pFhuLDnouelIv4WH,The Rock Show,blink-182,Take Off Your Pants And Jacket,Punk,12266,punk-rock,73,0.959,0.41,0.0766,0.83,2.86,0
3YD9EehnGOf88rGSZFrnHg,Stay Together For The Kids,blink-182,Take Off Your Pants And Jacket,Punk,12266,punk-rock,69,0.78,0.519,0.156,0.166,3.99,0
23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,Yellowcard,Ocean Avenue,Punk,12266,punk,74,0.904,0.486,0.0947,0.786,3.3,0
4dzOxPZFYX77xpMwv4EhnO,Fat Lip,Sum 41,"All Killer, No Filler",Punk,12266,punk,74,0.914,0.402,0.065,0.626,2.97,1
68pN2UQYhwQgPy7VrCFKuV,In Too Deep,Sum 41,"All Killer, No Filler",Punk,12266,punk,76,0.844,0.568,0.0607,0.766,3.45,1
0jqK7sGTLsHPkQrrcrGuKD,Still Waiting,Sum 41,Does This Look Infected?,Punk,12266,punk,71,0.95,0.431,0.272,0.56,2.65,1
3SqOC9IRDYGSq9cH6K2GQI,The Anthem,Good Charlotte,Good Charlotte/The Young And The Hopeless,Punk,12266,metal,74,0.939,0.494,0.139,0.893,2.92,0
5oQcOu1omDykbIPSdSQQNJ,1985,Bowling For Soup,A Hangover You Don't Deserve,Punk,12266,punk-rock,71,0.887,0.606,0.337,0.903,3.22,0
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,Green Day,American Idiot,Punk,12266,punk,79,0.988,0.38,0.368,0.769,2.94,0
2l57cfmCnOkwNX1tky02n1,Move Along,The All-American Rejects,Move Along,Punk,12266,punk-rock,61,0.92,0.526,0.371,0.615,3.98,0
1FMHNVeJ9s1x1l1WlaRs2I,It Ends Tonight,The All-American Rejects,Move Along,Punk,12266,punk-rock,58,0.631,0.454,0.177,0.313,4.08,0
